Ticker,Ticker_name,Category,Date,Close,day_pct_change,week_pct_change,month_pct_change,quarter_pct_change
MTD,METTLER-TOLEDO INTERNATIONAL INC.,Health Care,2026-04-01,1274.05,0.0102,0.0341,0.0102,0.0102
PFE,PFIZER INC.,Health Care,2026-04-01,28.55,0.0167,0.0558,0.0167,0.0167
PODD,INSULET ,Health Care,2026-04-01,207.04,-0.0133,-0.0057,-0.0133,-0.0133
REGN,"REGENERON PHARMACEUTICALS, INC.",Health Care,2026-04-01,777.25,0.006,0.0536,0.006,0.006
RMD,RESMED INC.,Health Care,2026-04-01,222.85,-0.0073,0.0108,-0.0073,-0.0073
RVTY,"REVVITY, INC.",Health Care,2026-04-01,87.92,0.0035,0.0479,0.0035,0.0035
SOLV,SOLVENTUM ,Health Care,2026-04-01,64.35,-0.0145,0.0253,-0.0145,-0.0145
STE,STERIS PUBLIC LIMITED COMPANY,Health Care,2026-04-01,219.94,-0.0054,0.0025,-0.0054,-0.0054
SYK,STRYKER ,Health Care,2026-04-01,329.4,0.0025,0.006,0.0025,0.0025
TECH,BIO-TECHNE ,Health Care,2026-04-01,53.48,0.0233,0.0497,0.0233,0.0233
TMO,THERMO FISHER SCIENTIFIC INC.,Health Care,2026-04-01,494.54,0.0061,0.0447,0.0061,0.0061
UHS,"UNIVERSAL HEALTH SERVICES, INC.",Health Care,2026-04-01,177.94,-0.0058,-0.0331,-0.0058,-0.0058
UNH,UNITEDHEALTH GROUP INC.,Health Care,2026-04-01,273.98,0.0125,0.0578,0.0125,0.0125
VRTX,VERTEX PHARMACEUTICALS INC.,Health Care,2026-04-01,447.26,0.0016,0.0328,0.0016,0.0016
VTRS,VIATRIS INC.,Health Care,2026-04-01,13.63,0.0089,0.0444,0.0089,0.0089
WAT,WATERS ,Health Care,2026-04-01,299.89,0.007,0.0371,0.007,0.007
WST,"WEST PHARMACEUTICAL SERVICES, INC.",Health Care,2026-04-01,252.74,0.0084,0.0386,0.0084,0.0084
ZBH,"ZIMMER BIOMET HOLDINGS, INC.",Health Care,2026-04-01,91.03,0.0067,0.0278,0.0067,0.0067
ZTS,ZOETIS INC.,Health Care,2026-04-01,117.29,-0.0078,0.0348,-0.0078,-0.0078
DJI,DOW JONES INDUSTRIAL AVG INDEX,Indices,2026-04-01,46565.74,0.0048,0.031,0.0048,0.0048
DXY,US DOLLAR INDEX,Indices,2026-04-01,99.51,-0.0033,-0.0068,-0.0033,-0.0033
NDX,NASDAQ 100 INDEX,Indices,2026-04-01,24019.99,0.0118,0.0384,0.0118,0.0118
RUT,RUSSELL 2000 INDEX,Indices,2026-04-01,2512.37,0.0064,0.0256,0.0064,0.0064
SPX,S&P 500 INDEX,Indices,2026-04-01,6575.32,0.0072,0.0324,0.0072,0.0072
ADP,"AUTOMATIC DATA PROCESSING, INC.",Industrials,2026-04-01,201.28,-0.0094,0.0001,-0.0094,-0.0094
ALLE,ALLEGION PUBLIC LIMITED COMPANY,Industrials,2026-04-01,144.16,-0.0078,-0.0024,-0.0078,-0.0078
AME,"AMETEK, INC.",Industrials,2026-04-01,218.63,0.0199,0.0449,0.0199,0.0199
AOS,A. O. SMITH ,Industrials,2026-04-01,65.08,-0.013,0.0102,-0.013,-0.013
AXON,"AXON ENTERPRISE, INC.",Industrials,2026-04-01,423.57,-0.0026,-0.0148,-0.0026,-0.0026
BA,THE BOEING COMPANY,Industrials,2026-04-01,207.32,0.0417,0.0882,0.0417,0.0417
BLDR,"BUILDERS FIRSTSOURCE, INC.",Industrials,2026-04-01,80.97,-0.0165,0.0067,-0.0165,-0.0165
BR,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",Industrials,2026-04-01,159.98,-0.0154,0.0163,-0.0154,-0.0154
CARR,CARRIER GLOBAL ,Industrials,2026-04-01,56.9,0.0105,0.0488,0.0105,0.0105
CAT,CATERPILLAR INC.,Industrials,2026-04-01,730.32,0.0309,0.0502,0.0309,0.0309
CHRW,"C.H. ROBINSON WORLDWIDE, INC.",Industrials,2026-04-01,168.5,0.0146,0.0429,0.0146,0.0146
CMI,CUMMINS INC.,Industrials,2026-04-01,550.09,0.0224,0.0513,0.0224,0.0224
CPRT,"COPART, INC.",Industrials,2026-04-01,33.02,-0.0054,0.0182,-0.0054,-0.0054
CSX,CSX ,Industrials,2026-04-01,41.44,0.0095,0.0446,0.0095,0.0095
CTAS,CINTAS ,Industrials,2026-04-01,172.04,0.0171,0.0382,0.0171,0.0171
DAL,"DELTA AIR LINES, INC.",Industrials,2026-04-01,67.6,0.0168,0.0427,0.0168,0.0168
DE,DEERE & COMPANY,Industrials,2026-04-01,570.7,0.0131,0.0072,0.0131,0.0131
DOV,DOVER ,Industrials,2026-04-01,207.3,-0.0055,0.0034,-0.0055,-0.0055
EFX,EQUIFAX INC.,Industrials,2026-04-01,179.66,-0.0023,0.0454,-0.0023,-0.0023
EME,"EMCOR GROUP, INC.",Industrials,2026-04-01,759.55,0.0288,0.0364,0.0288,0.0288
EMR,EMERSON ELECTRIC CO.,Industrials,2026-04-01,132.37,0.0103,0.0556,0.0103,0.0103
ETN,EATON  PUBLIC LIMITED COMPANY,Industrials,2026-04-01,365.56,0.0221,0.0229,0.0221,0.0221
EXPD,EXPEDITORS INTERNATIONAL OF WASHINGTON,Industrials,2026-04-01,144.31,0.0075,0.0219,0.0075,0.0075
FAST,FASTENAL COMPANY,Industrials,2026-04-01,46.63,0.005,0.0374,0.005,0.005
FDX,FEDEX ,Industrials,2026-04-01,359.31,0.0088,0.0446,0.0088,0.0088
FIX,"COMFORT SYSTEMS USA, INC.",Industrials,2026-04-01,1428.52,0.0359,0.0452,0.0359,0.0359
FTV,FORTIVE ,Industrials,2026-04-01,55.9,0.0112,0.0367,0.0112,0.0112
GD,GENERAL DYNAMICS ,Industrials,2026-04-01,350.53,0.0213,0.0109,0.0213,0.0213
GE,GENERAL ELECTRIC COMPANY,Industrials,2026-04-01,292.68,0.0314,0.0349,0.0314,0.0314
GEV,GE VERNOVA INC.,Industrials,2026-04-01,894.78,0.0251,0.0488,0.0251,0.0251
GNRC,GENERAC HOLDINGS INC.,Industrials,2026-04-01,199.05,0.019,0.0239,0.019,0.019
GWW,"W.W. GRAINGER, INC.",Industrials,2026-04-01,1107.58,0.0154,0.0478,0.0154,0.0154
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",Industrials,2026-04-01,393.32,0.0353,0.0302,0.0353,0.0353
HON,HONEYWELL INTERNATIONAL INC.,Industrials,2026-04-01,228.2,0.0096,0.0228,0.0096,0.0096
HUBB,HUBBELL INC.,Industrials,2026-04-01,500.38,0.0196,0.0404,0.0196,0.0196
HWM,HOWMET AEROSPACE INC.,Industrials,2026-04-01,239.04,0.0372,0.0489,0.0372,0.0372
IEX,IDEX ,Industrials,2026-04-01,191.98,0.0128,0.0291,0.0128,0.0128
IR,INGERSOLL RAND INC.,Industrials,2026-04-01,80.0,-0.0015,0.0069,-0.0015,-0.0015
ITW,ILLINOIS TOOL WORKS INC.,Industrials,2026-04-01,260.54,0.001,0.0058,0.001,0.001
J,JACOBS SOLUTIONS INC.,Industrials,2026-04-01,128.42,0.009,0.0201,0.009,0.009
JBHT,"J. B. HUNT TRANSPORT SERVICES, INC.",Industrials,2026-04-01,213.44,0.0073,0.0382,0.0073,0.0073
JCI,JOHNSON CONTROLS INTERNATIONAL PLC,Industrials,2026-04-01,134.72,0.0288,0.0261,0.0288,0.0288
LDOS,"LEIDOS HOLDINGS, INC.",Industrials,2026-04-01,156.01,0.0032,0.0031,0.0032,0.0032
LHX,"L3HARRIS TECHNOLOGIES, INC.",Industrials,2026-04-01,353.91,0.0254,0.0318,0.0254,0.0254
LII,LENNOX INTERNATIONAL INC.,Industrials,2026-04-01,464.84,0.0015,0.0616,0.0015,0.0015
LMT,LOCKHEED MARTIN ,Industrials,2026-04-01,617.64,0.0219,0.0029,0.0219,0.0219
LUV,SOUTHWEST AIRLINES CO.,Industrials,2026-04-01,38.23,0.0176,0.0233,0.0176,0.0176
MAS,MASCO ,Industrials,2026-04-01,60.69,0.0053,0.02,0.0053,0.0053
MMM,3M COMPANY,Industrials,2026-04-01,145.25,0.0001,0.0155,0.0001,0.0001
NDSN,NORDSON ,Industrials,2026-04-01,267.24,0.0044,0.027,0.0044,0.0044
NOC,NORTHROP GRUMMAN ,Industrials,2026-04-01,697.0,0.0216,0.0265,0.0216,0.0216
NSC,NORFOLK SOUTHERN ,Industrials,2026-04-01,287.0,0.0,0.0132,0.0,0.0
ODFL,"OLD DOMINION FREIGHT LINE, INC.",Industrials,2026-04-01,199.63,0.0216,0.0599,0.0216,0.0216
OTIS,OTIS WORLDWIDE ,Industrials,2026-04-01,77.45,0.0048,0.0197,0.0048,0.0048
PAYC,"PAYCOM SOFTWARE, INC.",Industrials,2026-04-01,120.8,-0.0061,0.0319,-0.0061,-0.0061
PAYX,"PAYCHEX, INC.",Industrials,2026-04-01,90.91,-0.0131,-0.0084,-0.0131,-0.0131
PCAR,PACCAR INC,Industrials,2026-04-01,117.65,0.0186,0.0435,0.0186,0.0186
PH,PARKER-HANNIFIN ,Industrials,2026-04-01,920.77,0.0285,0.0364,0.0285,0.0285
PNR,PENTAIR PUBLIC LIMITED COMPANY,Industrials,2026-04-01,86.76,-0.004,0.0217,-0.004,-0.004
PWR,"QUANTA SERVICES, INC.",Industrials,2026-04-01,560.12,0.0202,0.0184,0.0202,0.0202
ROK,"ROCKWELL AUTOMATION, INC.",Industrials,2026-04-01,368.92,0.028,0.0496,0.028,0.028
ROL,"ROLLINS, INC.",Industrials,2026-04-01,53.49,0.0015,0.0196,0.0015,0.0015
RSG,"REPUBLIC SERVICES, INC.",Industrials,2026-04-01,220.65,0.0074,0.0223,0.0074,0.0074
RTX,RTX ,Industrials,2026-04-01,194.72,0.0094,0.0264,0.0094,0.0094
SNA,SNAP-ON INC.,Industrials,2026-04-01,367.02,0.0105,0.0222,0.0105,0.0105
SWK,"STANLEY BLACK & DECKER, INC.",Industrials,2026-04-01,71.17,0.0015,0.0341,0.0015,0.0015
TDG,TRANSDIGM GROUP INC.,Industrials,2026-04-01,1173.27,0.0123,0.0292,0.0123,0.0123
TT,TRANE TECHNOLOGIES PLC,Industrials,2026-04-01,428.14,0.0274,0.0437,0.0274,0.0274
TXT,TEXTRON INC.,Industrials,2026-04-01,88.91,0.0154,0.0165,0.0154,0.0154
UAL,"UNITED AIRLINES HOLDINGS, INC.",Industrials,2026-04-01,95.08,0.0327,0.0751,0.0327,0.0327
UBER,"UBER TECHNOLOGIES, INC.",Industrials,2026-04-01,71.71,-0.0031,0.0366,-0.0031,-0.0031
UNP,UNION PACIFIC ,Industrials,2026-04-01,243.12,0.0021,0.0181,0.0021,0.0021
UPS,"UNITED PARCEL SERVICE, INC.",Industrials,2026-04-01,97.91,-0.0048,0.0328,-0.0048,-0.0048
URI,"UNITED RENTALS, INC.",Industrials,2026-04-01,731.54,0.0041,-0.0038,0.0041,0.0041
VLTO,VERALTO ,Industrials,2026-04-01,88.06,-0.0041,0.0356,-0.0041,-0.0041
VRSK,"VERISK ANALYTICS, INC.",Industrials,2026-04-01,183.5,-0.0329,0.0041,-0.0329,-0.0329
WAB,WESTINGHOUSE AIR BRAKE TECHNOLOGIES ,Industrials,2026-04-01,256.03,0.0245,0.0619,0.0245,0.0245
WM,"WASTE MANAGEMENT, INC.",Industrials,2026-04-01,231.0,0.0053,0.0264,0.0053,0.0053
XYL,XYLEM INC.,Industrials,2026-04-01,122.48,0.0249,0.0419,0.0249,0.0249
AAPL,APPLE INC.,Information Technology,2026-04-01,255.63,0.0073,0.0275,0.0073,0.0073
ACN,ACCENTURE PUBLIC LIMITED COMPANY,Information Technology,2026-04-01,197.06,-0.0062,0.0232,-0.0062,-0.0062
ADBE,ADOBE INC.,Information Technology,2026-04-01,241.37,-0.007,0.0278,-0.007,-0.007
ADI,"ANALOG DEVICES, INC.",Information Technology,2026-04-01,320.58,0.0077,0.0427,0.0077,0.0077
ADSK,"AUTODESK, INC.",Information Technology,2026-04-01,237.87,-0.0064,0.0349,-0.0064,-0.0064
AKAM,"AKAMAI TECHNOLOGIES, INC.",Information Technology,2026-04-01,115.75,0.0078,0.0109,0.0078,0.0078
AMAT,"APPLIED MATERIALS, INC.",Information Technology,2026-04-01,353.8,0.0351,0.0493,0.0351,0.0351
AMD,"ADVANCED MICRO DEVICES, INC.",Information Technology,2026-04-01,210.21,0.0333,0.0407,0.0333,0.0333
ANET,"ARISTA NETWORKS, INC.",Information Technology,2026-04-01,124.85,0.0169,0.0338,0.0169,0.0169
APH,AMPHENOL ,Information Technology,2026-04-01,127.7,0.0107,0.033,0.0107,0.0107
APP,APPLOVIN CORP,Information Technology,2026-04-01,387.84,-0.0255,0.0174,-0.0255,-0.0255
AVGO,BROADCOM INC.,Information Technology,2026-04-01,313.49,0.0129,0.0426,0.0129,0.0129
CDNS,"CADENCE DESIGN SYSTEMS, INC.",Information Technology,2026-04-01,280.19,0.0083,0.031,0.0083,0.0083
CDW,CDW ,Information Technology,2026-04-01,121.4,0.0031,0.0273,0.0031,0.0031
CIEN,CIENA CORPORATION,Information Technology,2026-04-01,415.39,0.07,0.0343,0.07,0.07
CRM,"SALESFORCE, INC.",Information Technology,2026-04-01,186.24,-0.0023,0.0386,-0.0023,-0.0023
CRWD,"CROWDSTRIKE HOLDINGS, INC.",Information Technology,2026-04-01,393.31,0.0074,0.0642,0.0074,0.0074
CSCO,"CISCO SYSTEMS, INC.",Information Technology,2026-04-01,77.93,0.0044,-0.0249,0.0044,0.0044
CTSH,COGNIZANT TECHNOLOGY SOLUTIONS ,Information Technology,2026-04-01,61.25,-0.0016,0.0254,-0.0016,-0.0016
DDOG,"DATADOG, INC.",Information Technology,2026-04-01,118.67,0.0053,0.0366,0.0053,0.0053
DELL,DELL TECHNOLOGIES INC.,Information Technology,2026-04-01,169.38,0.032,-0.0141,0.032,0.032
EPAM,"EPAM SYSTEMS, INC.",Information Technology,2026-04-01,135.12,-0.0021,-0.0005,-0.0021,-0.0021
FFIV,"F5, INC.",Information Technology,2026-04-01,295.65,0.0218,0.0485,0.0218,0.0218
FICO,FAIR ISAAC ,Information Technology,2026-04-01,1061.99,-0.0052,0.0504,-0.0052,-0.0052
FSLR,"FIRST SOLAR, INC.",Information Technology,2026-04-01,199.42,0.011,0.048,0.011,0.011
FTNT,"FORTINET, INC.",Information Technology,2026-04-01,81.15,-0.007,0.0377,-0.007,-0.007
GDDY,GODADDY INC.,Information Technology,2026-04-01,80.76,-0.0231,0.0099,-0.0231,-0.0231
GEN,GEN DIGITAL INC.,Information Technology,2026-04-01,18.71,-0.0064,0.0202,-0.0064,-0.0064
GLW,CORNING INC.,Information Technology,2026-04-01,142.38,0.0471,0.0407,0.0471,0.0471
HPE,HEWLETT PACKARD ENTERPRISE COMPANY,Information Technology,2026-04-01,23.98,0.0071,0.0017,0.0071,0.0071
HPQ,HP INC.,Information Technology,2026-04-01,18.95,-0.0135,-0.0252,-0.0135,-0.0135
IBM,INTERNATIONAL BUSINESS MACHINES ,Information Technology,2026-04-01,243.14,0.0031,0.0288,0.0031,0.0031
INTC,INTEL ,Information Technology,2026-04-01,48.03,0.0884,0.1136,0.0884,0.0884
INTU,INTUIT INC.,Information Technology,2026-04-01,425.87,-0.0151,0.0226,-0.0151,-0.0151
IT,"GARTNER, INC.",Information Technology,2026-04-01,154.79,-0.0224,-0.0041,-0.0224,-0.0224
JBL,JABIL INC.,Information Technology,2026-04-01,271.96,0.0238,0.0416,0.0238,0.0238
KEYS,"KEYSIGHT TECHNOLOGIES, INC.",Information Technology,2026-04-01,289.84,0.0265,0.0386,0.0265,0.0265
KLAC,KLA ,Information Technology,2026-04-01,1519.84,0.0322,0.0531,0.0322,0.0322
LRCX,LAM RESEARCH ,Information Technology,2026-04-01,222.01,0.0391,0.0501,0.0391,0.0391
MCHP,MICROCHIP TECHNOLOGY INC.,Information Technology,2026-04-01,65.38,0.0119,0.0545,0.0119,0.0119
MPWR,"MONOLITHIC POWER SYSTEMS, INC.",Information Technology,2026-04-01,1119.51,0.0239,0.0632,0.0239,0.0239
MSFT,MICROSOFT ,Information Technology,2026-04-01,369.37,-0.0022,0.0353,-0.0022,-0.0022
MSI,"MOTOROLA SOLUTIONS, INC.",Information Technology,2026-04-01,434.13,0.0004,-0.0096,0.0004,0.0004
MU,"MICRON TECHNOLOGY, INC.",Information Technology,2026-04-01,367.85,0.0888,0.0298,0.0888,0.0888
NOW,"SERVICENOW, INC.",Information Technology,2026-04-01,104.04,-0.0049,0.0466,-0.0049,-0.0049
NTAP,"NETAPP, INC.",Information Technology,2026-04-01,102.04,-0.0034,-0.0029,-0.0034,-0.0034
NVDA,NVIDIA ,Information Technology,2026-04-01,175.75,0.0077,0.0491,0.0077,0.0077
NXPI,NXP SEMICONDUCTORS NV,Information Technology,2026-04-01,195.58,-0.0065,0.0205,-0.0065,-0.0065
ON,ON SEMICONDUCTOR ,Information Technology,2026-04-01,62.2,0.0045,0.066,0.0045,0.0045
ORCL,ORACLE ,Information Technology,2026-04-01,145.23,-0.0128,0.0399,-0.0128,-0.0128
PANW,"PALO ALTO NETWORKS, INC.",Information Technology,2026-04-01,160.67,0.0022,0.0928,0.0022,0.0022
PLTR,PALANTIR TECHNOLOGIES INC.,Information Technology,2026-04-01,146.49,0.0014,0.024,0.0014,0.0014
PTC,PTC INC.,Information Technology,2026-04-01,142.52,0.0002,0.0357,0.0002,0.0002
Q,"QNITY ELECTRONICS, INC.",Information Technology,2026-04-01,118.56,0.0276,0.0608,0.0276,0.0276
QCOM,QUALCOMM INC.,Information Technology,2026-04-01,127.28,-0.0116,0.0013,-0.0116,-0.0116
ROP,"ROPER TECHNOLOGIES, INC.",Information Technology,2026-04-01,355.87,0.0057,0.0332,0.0057,0.0057
SMCI,"SUPER MICRO COMPUTER, INC.",Information Technology,2026-04-01,22.51,-0.0114,0.0246,-0.0114,-0.0114
SNDK,SANDISK CORPORATION,Information Technology,2026-04-01,692.73,0.0903,0.1249,0.0903,0.0903
SNPS,"SYNOPSYS, INC.",Information Technology,2026-04-01,396.74,0.0007,0.0428,0.0007,0.0007
STX,SEAGATE TECHNOLOGY HOLDINGS,Information Technology,2026-04-01,423.12,0.08,0.1133,0.08,0.08
SWKS,"SKYWORKS SOLUTIONS, INC.",Information Technology,2026-04-01,53.22,-0.0062,-0.008,-0.0062,-0.0062
TDY,TELEDYNE TECHNOLOGIES INC.,Information Technology,2026-04-01,617.97,0.0214,0.0416,0.0214,0.0214
TEL,TE CONNECTIVITY LTD,Information Technology,2026-04-01,211.67,0.0127,0.0471,0.0127,0.0127
TER,"TERADYNE, INC.",Information Technology,2026-04-01,312.2,0.0531,0.0561,0.0531,0.0531
TRMB,TRIMBLE INC.,Information Technology,2026-04-01,65.08,-0.0023,0.0335,-0.0023,-0.0023
TXN,TEXAS INSTRUMENTS INC.,Information Technology,2026-04-01,196.3,0.0111,0.0314,0.0111,0.0111
TYL,"TYLER TECHNOLOGIES, INC.",Information Technology,2026-04-01,333.49,-0.026,-0.0016,-0.026,-0.026
VRSN,"VERISIGN, INC.",Information Technology,2026-04-01,250.77,0.0097,0.0133,0.0097,0.0097
WDAY,"WORKDAY, INC.",Information Technology,2026-04-01,129.05,-0.0067,0.0392,-0.0067,-0.0067
WDC,WESTERN DIGITAL ,Information Technology,2026-04-01,297.73,0.1007,0.0813,0.1007,0.1007
ZBRA,ZEBRA TECHNOLOGIES ,Information Technology,2026-04-01,207.28,-0.0086,0.0229,-0.0086,-0.0086
ASC,ARDMORE SHIPPING ,MR Discretion,2026-04-01,15.22,-0.002,0.0026,-0.002,-0.002
BTI,BRITISH AMERICAN TOBACCO P.L.C.,MR Discretion,2026-04-01,57.89,-0.0099,0.0016,-0.0099,-0.0099
BTU,PEABODY ENERGY ,MR Discretion,2026-04-01,32.86,-0.0027,-0.1681,-0.0027,-0.0027
CALM,"CAL-MAINE FOODS, INC.",MR Discretion,2026-04-01,83.36,0.0532,0.0809,0.0532,0.0532
CCJ,CAMECO ,MR Discretion,2026-04-01,111.13,0.0232,0.0694,0.0232,0.0232
CMBT,CMB.TECH NV,MR Discretion,2026-04-01,12.53,-0.0095,-0.0079,-0.0095,-0.0095
CMRE,COSTAMARE INC.,MR Discretion,2026-04-01,17.0,0.0059,0.0247,0.0059,0.0059
CNR,"CORE NATURAL RESOURCES, INC.",MR Discretion,2026-04-01,101.39,-0.0319,-0.1046,-0.0319,-0.0319
CRESY,CRESUD INC.,MR Discretion,2026-04-01,12.57,-0.0118,0.0397,-0.0118,-0.0118
DHT,"DHT HOLDINGS, INC.",MR Discretion,2026-04-01,18.11,-0.0088,0.0006,-0.0088,-0.0088
EC,ECOPETROL SA,MR Discretion,2026-04-01,14.49,-0.0334,-0.0346,-0.0334,-0.0334
FRO,FRONTLINE PLC,MR Discretion,2026-04-01,34.83,-0.0009,0.0351,-0.0009,-0.0009
FTI,TECHNIPFMC PLC,MR Discretion,2026-04-01,69.79,0.0095,-0.0197,0.0095,0.0095
GEOS,GEOSPACE TECHNOLOGIES ,MR Discretion,2026-04-01,11.9,-0.0246,-0.023,-0.0246,-0.0246
GGB,GERDAU SA,MR Discretion,2026-04-01,3.79,0.0499,0.1082,0.0499,0.0499
GLATF,GLOBAL ATOMIC ,MR Discretion,2026-04-01,0.55,-0.0351,0.0,-0.0351,-0.0351
GNK,GENCO SHIPPING & TRADING LIMITED,MR Discretion,2026-04-01,23.22,0.0297,0.0394,0.0297,0.0297
HLX,"HELIX ENERGY SOLUTIONS GROUP, INC.",MR Discretion,2026-04-01,9.37,-0.0526,-0.0723,-0.0526,-0.0526
ICL,ICL GROUP LTD,MR Discretion,2026-04-01,5.24,0.0116,0.0077,0.0116,0.0116
MP,MP MATERIALS CORP,MR Discretion,2026-04-01,48.41,0.0031,-0.0654,0.0031,0.0031
NOV,NOV INC.,MR Discretion,2026-04-01,18.67,-0.0074,-0.0609,-0.0074,-0.0074
PAM,PAMPA ENERGIA SA,MR Discretion,2026-04-01,87.18,-0.0149,0.0388,-0.0149,-0.0149
PBR,BRAZILIAN PETROLEUM  - PETROBRAS,MR Discretion,2026-04-01,20.08,-0.0323,-0.0332,-0.0323,-0.0323
RIG,TRANSOCEAN LTD,MR Discretion,2026-04-01,6.5,-0.0196,-0.062,-0.0196,-0.0196
ROKU,"ROKU, INC.",MR Discretion,2026-04-01,94.9,0.003,0.0889,0.003,0.003
SBLK,STAR BULK CARRIERS CORP.,MR Discretion,2026-04-01,23.65,0.0296,0.0629,0.0296,0.0296
SD,"SANDRIDGE ENERGY, INC.",MR Discretion,2026-04-01,15.16,-0.0705,-0.1155,-0.0705,-0.0705
SM,SM ENERGY COMPANY,MR Discretion,2026-04-01,29.5,-0.0539,-0.0984,-0.0539,-0.0539
STLA,STELLANTIS NV,MR Discretion,2026-04-01,7.43,0.048,0.1073,0.048,0.048
STNG,SCORPIO TANKERS INC.,MR Discretion,2026-04-01,74.1,-0.0075,-0.0213,-0.0075,-0.0075
TDW,TIDEWATER INC.,MR Discretion,2026-04-01,83.44,-0.0013,0.0126,-0.0013,-0.0013
TECK,TECK RESOURCES LIMITED,MR Discretion,2026-04-01,53.18,0.0276,0.0956,0.0276,0.0276
TS,TENARIS SA,MR Discretion,2026-04-01,57.92,-0.0045,-0.0063,-0.0045,-0.0045
URNM,SPROTT URANIUM MINERS,MR Discretion,2026-04-01,63.87,0.0114,0.0684,0.0114,0.0114
VAL,VALARIS LIMITED,MR Discretion,2026-04-01,96.38,-0.0169,-0.0573,-0.0169,-0.0169
XES,SPDR S&P OIL&GAS E&S,MR Discretion,2026-04-01,113.78,-0.0219,-0.0454,-0.0219,-0.0219
XOP,SPDR S&P OIL&GAS EXP,MR Discretion,2026-04-01,174.85,-0.0384,-0.0708,-0.0384,-0.0384
ALB,ALBEMARLE ,Materials,2026-04-01,178.47,-0.0059,-0.0055,-0.0059,-0.0059
AMCR,AMCOR PLC,Materials,2026-04-01,40.7,0.0239,0.0539,0.0239,0.0239
APD,"AIR PRODUCTS AND CHEMICALS, INC.",Materials,2026-04-01,289.43,-0.0036,-0.0094,-0.0036,-0.0036
AVY,AVERY DENNISON ,Materials,2026-04-01,173.1,0.0024,0.0317,0.0024,0.0024
BALL,BALL ,Materials,2026-04-01,60.37,0.0213,0.0186,0.0213,0.0213
CF,"CF INDUSTRIES HOLDINGS, INC.",Materials,2026-04-01,127.98,-0.0143,-0.0621,-0.0143,-0.0143
CRH,CRH PUBLIC LIMITED COMPANY,Materials,2026-04-01,106.2,0.0103,0.0438,0.0103,0.0103
CTVA,"CORTEVA, INC.",Materials,2026-04-01,83.81,0.0012,0.0222,0.0012,0.0012
DD,"DUPONT DE NEMOURS, INC.",Materials,2026-04-01,46.21,0.009,0.021,0.009,0.009
DOW,DOW INC.,Materials,2026-04-01,40.69,-0.023,-0.0032,-0.023,-0.023
ECL,ECOLAB INC.,Materials,2026-04-01,269.54,0.0132,0.0313,0.0132,0.0132
FCX,FREEPORT-MCMORAN INC.,Materials,2026-04-01,61.2,0.0412,0.0882,0.0412,0.0412
IFF,INTERNATIONAL FLAVORS & FRAGRANCES INC.,Materials,2026-04-01,72.57,0.0003,0.022,0.0003,0.0003
IP,INTERNATIONAL PAPER COMPANY,Materials,2026-04-01,35.66,-0.0011,0.0059,-0.0011,-0.0011
LIN,LINDE PUBLIC LIMITED COMPANY,Materials,2026-04-01,493.83,-0.0039,0.0055,-0.0039,-0.0039
LYB,LYONDELLBASELL INDUSTRIES NV,Materials,2026-04-01,76.71,-0.0478,-0.0465,-0.0478,-0.0478
MLM,"MARTIN MARIETTA MATERIALS, INC.",Materials,2026-04-01,598.92,0.0174,0.049,0.0174,0.0174
MOS,THE MOSAIC COMPANY,Materials,2026-04-01,26.54,0.0408,0.0616,0.0408,0.0408
NEM,NEWMONT ,Materials,2026-04-01,113.79,0.0512,0.1145,0.0512,0.0512
NUE,NUCOR ,Materials,2026-04-01,173.72,0.0273,0.0634,0.0273,0.0273
PKG,PACKAGING  OF AMERICA,Materials,2026-04-01,211.27,-0.0045,-0.0046,-0.0045,-0.0045
PPG,"PPG INDUSTRIES, INC.",Materials,2026-04-01,106.47,-0.0038,0.0255,-0.0038,-0.0038
SHW,THE SHERWIN-WILLIAMS COMPANY,Materials,2026-04-01,325.7,0.0161,0.0328,0.0161,0.0161
STLD,"STEEL DYNAMICS, INC.",Materials,2026-04-01,182.85,0.0158,0.0695,0.0158,0.0158
SW,SMURFIT WESTROCK PUBLIC LIMITED COMPANY,Materials,2026-04-01,40.13,0.007,0.0183,0.007,0.007
VMC,VULCAN MATERIALS COMPANY,Materials,2026-04-01,280.13,0.0288,0.0714,0.0288,0.0288
AMT,AMERICAN TOWER ,Real Estate,2026-04-01,171.02,-0.009,0.0088,-0.009,-0.009
ARE,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",Real Estate,2026-04-01,43.29,-0.0674,-0.0597,-0.0674,-0.0674
AVB,"AVALONBAY COMMUNITIES, INC.",Real Estate,2026-04-01,164.9,0.0095,0.0254,0.0095,0.0095
BXP,"BOSTON PROPERTIES, INC.",Real Estate,2026-04-01,51.02,-0.017,-0.008,-0.017,-0.017
CBRE,"CBRE GROUP, INC.",Real Estate,2026-04-01,134.49,-0.0072,0.0206,-0.0072,-0.0072
CCI,CROWN CASTLE INC.,Real Estate,2026-04-01,80.83,-0.0059,0.0285,-0.0059,-0.0059
CPT,CAMDEN PROPERTY TRUST,Real Estate,2026-04-01,98.27,0.0062,0.0135,0.0062,0.0062
CSGP,"COSTAR GROUP, INC.",Real Estate,2026-04-01,39.63,-0.0176,-0.0035,-0.0176,-0.0176
