Ticker,Ticker_name,Exposure,Date,mtd_pct_change
EQIX,"EQUINIX, INC.",Real Estate,2026-02-12,0.1668
EQR,EQUITY RESIDENTIAL,Real Estate,2026-02-12,0.0117
ESS,"ESSEX PROPERTY TRUST, INC.",Real Estate,2026-02-12,-0.002
EXR,EXTRA SPACE STORAGE INC.,Real Estate,2026-02-12,0.0462
FRT,FEDERAL REALTY INVESTMENT TRUST,Real Estate,2026-02-12,0.0355
HST,"HOST HOTELS & RESORTS, INC.",Real Estate,2026-02-12,0.0545
INVH,INVITATION HOMES INC.,Real Estate,2026-02-12,0.0041
IRM,IRON MOUNTAIN INC.,Real Estate,2026-02-12,0.1505
KIM,KIMCO REALTY .,Real Estate,2026-02-12,0.0588
MAA,"MID-AMERICA APARTMENT COMMUNITIES, INC.",Real Estate,2026-02-12,-0.0064
O,REALTY INCOME ,Real Estate,2026-02-12,0.0592
PLD,"PROLOGIS, INC.",Real Estate,2026-02-12,0.0446
PSA,PUBLIC STORAGE.,Real Estate,2026-02-12,0.0586
REG,REGENCY CENTERS ,Real Estate,2026-02-12,0.0379
SBAC,SBA COMMUNICATIONS ,Real Estate,2026-02-12,0.0825
SPG,"SIMON PROPERTY GROUP, INC.",Real Estate,2026-02-12,0.0006
UDR,"UDR, INC.",Real Estate,2026-02-12,0.0275
VICI,VICI PROPERTIES INC.,Real Estate,2026-02-12,0.0349
VTR,"VENTAS, INC.",Real Estate,2026-02-12,0.0969
WELL,WELLTOWER INC.,Real Estate,2026-02-12,0.105
WY,WEYERHAEUSER COMPANY,Real Estate,2026-02-12,0.0489
DXY,US DOLLAR INDEX,USD,2026-02-12,0.0015
AEE,AMEREN ,Utilities,2026-02-12,0.0587
AEP,"AMERICAN ELECTRIC POWER COMPANY, INC.",Utilities,2026-02-12,0.0555
AES,THE AES ,Utilities,2026-02-12,0.1058
ATO,ATMOS ENERGY ,Utilities,2026-02-12,0.0687
AWK,"AMERICAN WATER WORKS COMPANY, INC.",Utilities,2026-02-12,-0.0059
CEG,CONSTELLATION ENERGY,Utilities,2026-02-12,-0.0162
CMS,CMS ENERGY ,Utilities,2026-02-12,0.0453
CNP,"CENTERPOINT ENERGY, INC.",Utilities,2026-02-12,0.0496
D,"DOMINION ENERGY, INC.",Utilities,2026-02-12,0.0823
DTE,DTE ENERGY COMPANY,Utilities,2026-02-12,0.0486
DUK,DUKE ENERGY ,Utilities,2026-02-12,0.0392
ED,"CONSOLIDATED EDISON, INC.",Utilities,2026-02-12,0.0477
EIX,EDISON INTERNATIONAL,Utilities,2026-02-12,0.1092
ES,EVERSOURCE ENERGY,Utilities,2026-02-12,0.0172
ETR,ENTERGY ,Utilities,2026-02-12,0.0633
EVRG,"EVERGY, INC.",Utilities,2026-02-12,0.0516
EXC,EXELON ,Utilities,2026-02-12,0.0619
FE,FIRSTENERGY CORP.,Utilities,2026-02-12,0.0317
LNT,ALLIANT ENERGY ,Utilities,2026-02-12,0.0572
NEE,"NEXTERA ENERGY, INC.",Utilities,2026-02-12,0.0458
NI,NISOURCE INC.,Utilities,2026-02-12,0.0201
NRG,"NRG ENERGY, INC.",Utilities,2026-02-12,0.0601
PCG,PG&E ,Utilities,2026-02-12,0.1388
PEG,PUBLIC SERVICE ENTERPRISE GROUP INC.,Utilities,2026-02-12,0.0265
PNW,PINNACLE WEST CAPITAL ,Utilities,2026-02-12,0.0402
PPL,PPL ,Utilities,2026-02-12,0.0099
SO,THE SOUTHERN COMPANY,Utilities,2026-02-12,0.0364
SRE,SEMPRA,Utilities,2026-02-12,0.0664
VST,VISTRA CORP.,Utilities,2026-02-12,0.03
WEC,"WEC ENERGY GROUP, INC.",Utilities,2026-02-12,0.0304
XEL,XCEL ENERGY INC.,Utilities,2026-02-12,0.0384
FVX,5 YR TSY YLD NDX,Yields,2026-02-12,-0.0367
TNX,10 Y TSY YLD NDX,Yields,2026-02-12,-0.0353
TYX,30 Y TSY YLD NDX,Yields,2026-02-12,-0.0307
ASC,ARDMORE SHIPPING ,,2026-02-12,0.0139
BTC=F,BITCOIN FUTURES,,2026-02-12,-0.2058
BTI,BRITISH AMERICAN TOBACCO P.L.C.,,2026-02-12,-0.0012
BTU,PEABODY ENERGY ,,2026-02-12,-0.0034
CALM,"CAL-MAINE FOODS, INC.",,2026-02-12,-0.0038
CANE,TEUCRIUM:SUGAR,,2026-02-12,-0.0216
CCJ,CAMECO ,,2026-02-12,-0.0567
CMBT,CMB.TECH NV,,2026-02-12,-0.0383
CMRE,COSTAMARE INC.,,2026-02-12,-0.0268
CNR,"CORE NATURAL RESOURCES, INC.",,2026-02-12,-0.0559
COMT,ISHARES:GSCI COMM DYN RS,,2026-02-12,-0.0277
CORN,TEUCRIUM:CORN,,2026-02-12,0.008
CPER,UNITED STATES COPPER IDX,,2026-02-12,-0.0253
CRESY,CRESUD INC.,,2026-02-12,-0.1192
DBA,INVESCO DB MS AGRI,,2026-02-12,0.009
DBB,INVESCO DB MS BMTL,,2026-02-12,-0.0171
DBC,INVESCO DB CM IDX,,2026-02-12,-0.0258
DHT,"DHT HOLDINGS, INC.",,2026-02-12,0.0761
DIA,SPDR DOW JONES INDUS AVG,,2026-02-12,0.0115
DJI,DOW JONES INDUSTRIAL AVG INDEX,,2026-02-12,0.0114
EC,ECOPETROL SA,,2026-02-12,-0.0549
ECH,ISHARES:MSCI CHILE,,2026-02-12,-0.0219
EDEN,ISHARES:MSCI DENMARK,,2026-02-12,-0.0589
EFNL,ISHARES:MSCI FINLAND,,2026-02-12,0.0177
EIDO,ISHARES:MSCI INDONESIA,,2026-02-12,0.0136
EIRL,ISHARES:MSCI IRELAND,,2026-02-12,-0.0277
EIS,ISHARES:MSCI ISRAEL,,2026-02-12,0.0334
ENZL,ISHARES:MSCI NEW ZLND,,2026-02-12,0.0111
EPHE,ISHARES:MSCI PHILIPPINES,,2026-02-12,0.0374
EPOL,ISHARES:MSCI POLAND,,2026-02-12,0.0085
EPU,ISHARES:MSCI PERU,,2026-02-12,0.005
ES=F,E-MINI S&P 500 FUTURES,,2026-02-12,-0.0178
EWA,ISHARES:MSCI AUSTRALIA,,2026-02-12,0.0486
EWC,ISHARES:MSCI CANADA,,2026-02-12,0.0184
EWD,ISHARES:MSCI SWEDEN,,2026-02-12,0.022
EWG,ISHARES:MSCI GERMANY,,2026-02-12,0.0197
EWH,ISHARES:MSCI HONG KONG,,2026-02-12,-0.0021
EWI,ISHARES:MSCI ITALY,,2026-02-12,0.0115
EWJ,ISHARES:MSCI JAPAN,,2026-02-12,0.0892
EWK,ISHARES:MSCI BELGIUM,,2026-02-12,0.0487
EWL,ISHARES:MSCI SWITZERLAND,,2026-02-12,0.0312
EWM,ISHARES:MSCI MALAYSIA,,2026-02-12,0.0182
EWN,ISHARES:MSCI NETHERLANDS,,2026-02-12,-0.0119
EWO,ISHARES:MSCI AUSTRIA,,2026-02-12,0.0264
EWP,ISHARES:MSCI SPAIN,,2026-02-12,-0.0023
EWQ,ISHARES:MSCI FRANCE,,2026-02-12,0.0293
EWS,ISHARES:MSCI SINGAPORE,,2026-02-12,0.0156
EWT,ISHARES:MSCI TAIWAN,,2026-02-12,0.0661
EWU,ISHARES:MSCI UK,,2026-02-12,0.0184
EWW,ISHARES:MSCI MEXICO,,2026-02-12,0.0639
EWY,ISHARES:MSCI S KOREA,,2026-02-12,0.0685
EWZ,ISHARES:MSCI BRAZIL,,2026-02-12,0.0391
FRO,FRONTLINE PLC,,2026-02-12,0.0388
FTI,TECHNIPFMC PLC,,2026-02-12,0.0955
FXA,INVESCO:AU DOLLAR,,2026-02-12,0.017
FXB,INVESCO:GBP STERLING,,2026-02-12,-0.0054
FXC,INVESCO:CANADIAN DOLLAR,,2026-02-12,0.0
FXE,INVESCO:EURO,,2026-02-12,0.0004
FXY,INVESCO:JAPANESE YEN,,2026-02-12,0.0133
GDX,VANECK:GOLD MINERS,,2026-02-12,0.0433
GDXJ,VANECK:JR GOLD MINERS,,2026-02-12,0.0384
GEOS,GEOSPACE TECHNOLOGIES ,,2026-02-12,-0.4179
GGB,GERDAU SA,,2026-02-12,-0.007
GLATF,GLOBAL ATOMIC ,,2026-02-12,-0.1379
GNK,GENCO SHIPPING & TRADING LIMITED,,2026-02-12,0.0297
GREK,GLBL X MSCI GREECE,,2026-02-12,-0.0026
HLX,"HELIX ENERGY SOLUTIONS GROUP, INC.",,2026-02-12,0.0668
HYD,VANECK:HIGH YIELD MUNI,,2026-02-12,0.0018
ICL,ICL GROUP LTD,,2026-02-12,0.071
INDA,ISHARES:MSCI INDIA,,2026-02-12,0.0265
IWD,ISHARES:RUSS 1000 VL ETF,,2026-02-12,0.0107
IWF,ISHARES:RUSS 1000 GR ETF,,2026-02-12,-0.0365
IWM,ISHARES:RUSS 2000 ETF,,2026-02-12,-0.0004
JNK,SPDR BBG HIGH YIELD BD,,2026-02-12,-0.0046
MCHI,ISHARES:MSCI CHINA,,2026-02-12,-0.0292
MDY,SPDR S&P MIDCAP 400 ETF,,2026-02-12,0.027
MP,MP MATERIALS CORP,,2026-02-12,-0.025
MTUM,ISHARES:MSCI USA MOM FCT,,2026-02-12,-0.0222
MUB,ISHARES:NATL MUNI BOND,,2026-02-12,0.0022
NDX,NASDAQ 100 INDEX,,2026-02-12,-0.0338
NORW,GLBL X MSCI NORWAY ETF,,2026-02-12,0.0515
NOV,NOV INC.,,2026-02-12,0.0354
NQ=F,NASDAQ 100 FUTURES,,2026-02-12,-0.0418
OEF,ISHARES:S&P 100,,2026-02-12,-0.0248
PAM,PAMPA ENERGIA SA,,2026-02-12,-0.0577
PBR,BRAZILIAN PETROLEUM  - PETROBRAS,,2026-02-12,-0.0059
PFF,ISHARES:PREF AND INC SEC,,2026-02-12,-0.0066
POWA,INVESCO BLOOMBERG PRICING POWER,,2026-02-12,0.0051
PPLT,ABRDN:PHYSICAL PLATINUM,,2026-02-12,-0.0693
QAT,ISHARES:MSCI QATAR,,2026-02-12,0.0188
QQQ,INVESCO QQQ TRUST 1,,2026-02-12,-0.0341
QUAL,ISHARES:MSCI USA QF,,2026-02-12,-0.0083
RIG,TRANSOCEAN LTD,,2026-02-12,0.2133
ROKU,"ROKU, INC.",,2026-02-12,-0.1289
RSP,INVESCO S&P500 EWGHT,,2026-02-12,0.0137
RUT,RUSSELL 2000 INDEX,,2026-02-12,-0.0041
SBLK,STAR BULK CARRIERS CORP.,,2026-02-12,0.0122
SCHP,SCHWAB STR:US TIPS,,2026-02-12,0.0068
SD,"SANDRIDGE ENERGY, INC.",,2026-02-12,0.0391
SDY,SPDR S&P DIVIDEND,,2026-02-12,0.0362
SILJ,ETFMG PRIME JR SILVR MNR,,2026-02-12,0.0069
SLV,ISHARES:SILVER TRUST,,2026-02-12,-0.1022
SM,SM ENERGY COMPANY,,2026-02-12,0.0791
SMH,VANECK:SEMICONDUCTOR,,2026-02-12,0.0066
SOYB,TEUCRIUM:SOYBEAN,,2026-02-12,0.0549
SPHB,INVESCO S&P500 HI BE,,2026-02-12,0.002
SPLV,INVESCO S&P500 LOWVL,,2026-02-12,0.0209
SPX,S&P 500 INDEX,,2026-02-12,-0.0153
SPY,SPDR S&P 500 ETF,,2026-02-12,-0.0155
STLA,STELLANTIS NV,,2026-02-12,-0.1996
STNG,SCORPIO TANKERS INC.,,2026-02-12,0.0652
TAGS,TEUCRIUM:AGRICULTURAL,,2026-02-12,0.0144
TDW,TIDEWATER INC.,,2026-02-12,0.0815
TECK,TECK RESOURCES LIMITED,,2026-02-12,0.0895
THD,ISHARES:MSCI THAI,,2026-02-12,0.1083
TS,TENARIS SA,,2026-02-12,0.0628
TUR,ISHARES:MSCI TURKEY,,2026-02-12,0.016
URA,GLBL X URANIUM ETF,,2026-02-12,-0.0589
URNM,SPROTT URANIUM MINERS,,2026-02-12,-0.0679
UUP,INVESCO DB USD IDX BL,,2026-02-12,-0.0011
VAL,VALARIS LIMITED,,2026-02-12,0.5398
VIX,CBOE MKT VOLATILITY IDX,,2026-02-12,0.1938
VNM,VANECK:VIETNAM,,2026-02-12,-0.0294
VXN,CBOE NASDAQ MKT VOL NDX,,2026-02-12,0.2428
WEAT,TEUCRIUM:WHEAT,,2026-02-12,0.0176
XES,SPDR S&P OIL&GAS E&S,,2026-02-12,0.0739
XLB,SEL SECTOR:MATRLS SPDR,,2026-02-12,0.0723
XLC,SEL SECTOR:COMM SVC SPDR,,2026-02-12,-0.0453
XLE,SEL SECTOR:ENERGY SPDR,,2026-02-12,0.0574
XLF,SEL SECTOR:FINL S SPDR,,2026-02-12,-0.0327
XLI,SEL SECTOR:INDUST SPDR,,2026-02-12,0.0442
XLK,SEL SECTOR:TECH SPDR,,2026-02-12,-0.0325
XLP,SEL SECTOR:C STP SPDR,,2026-02-12,0.0683
XLRE,SEL SECTOR:RL EST SPDR,,2026-02-12,0.0348
XLU,SEL SECTOR:UTIL SPDR,,2026-02-12,0.0462
XLV,SEL SECTOR:H CARE SPDR,,2026-02-12,0.0081
XLY,SEL SECTOR:C DSC SPDR,,2026-02-12,-0.0416
XOP,SPDR S&P OIL&GAS EXP,,2026-02-12,0.0313
