Date,Ticker,Ticker_name,Close,day_pr_low,day_pr_high,week_pr_low,week_pr_high,month_pr_low,month_pr_high,day_rr_ratio,week_rr_ratio,month_rr_ratio,gap_lt,gap_lt_avg,gap_lt_hi,gap_lt_lo,ST_Trend,st_avg,st_lo,st_hi,MT_Trend,mt_avg,mt_lo,mt_hi,LT_Trend,lt_avg,lt_lo,lt_hi,ST_Trend_Change,MT_Trend_Change,Z-Score Rank,Z-Score,Sharpe,Sharpe_avg,Sharpe_hi,Sharpe_low,Sharpe_Rank,prem_disc,prem_disc_avg,prem_disc_lo,prem_disc_hi,factor,model_score
2026-04-08,DTE,DTE ENERGY COMPANY,148.78,141.89,152.72,140.94,162.14,131.89,169.94,-1.5399061032863888,1.7040816326530586,1.2528123149792765,-9.800000000000011,-7.033232323232326,-3.479390807802927,-10.587073838661725,-0.00656182,0.002664809562289562,-0.01172242647941147,0.017052045603990592,0.04493602,0.006551352483221477,-0.010040619939015446,0.0231433249054584,0.03463422,0.019543337919463083,0.009510065838768294,0.02957661000015787,-0.00099156,0.0041211,49.2,0.04,0.077,0.1983737373737373,1.1482789878321635,-0.7515315130846888,55.8,0.16034162664378848,0.2889515112024987,-0.05730279427683699,0.6352058166818344,0.417,38.0
2026-04-08,EME,"EMCOR GROUP, INC.",789.19,719.0,797.05,672.09,872.8,633.37,979.28,-3.73842453397475,-1.4005501734242336,1.2199332563213956,-83.18999999999994,-111.19178451178456,-69.22000807317207,-153.16356095039706,0.0078992,0.0017998763299663274,-0.030383718184036426,0.03398347084396908,0.03106757,0.016523901006711465,-0.037376803041671895,0.07042460505509482,0.09518592,0.11267208171140931,0.09997332596735962,0.12537083745545902,0.00363455,0.00190112,89.9,1.77,0.688,0.41313804713804725,1.3857917231431158,-0.5595156288670212,54.6,0.11577362056491491,0.058644864787966884,-0.2489905730250696,0.36628030260100336,0.356,38.0
2026-04-08,JCI,JOHNSON CONTROLS INTERNATIONAL PLC,139.0,128.04,137.91,119.49,155.31,117.52,171.87,-7.3007518796991855,-1.1961986511342737,1.5302607076350092,-13.439999999999998,-11.166498316498314,-5.169532992086883,-17.163463640909747,0.00387761,0.006190456228956225,-0.022145810993072158,0.034526723450984606,0.03603717,0.012125889899328859,-0.009256611681171839,0.033508391479829557,0.08712005,0.06095772765100653,0.040187616099342204,0.08172783920267085,0.00917936,0.02978774,82.9,1.54,0.323,0.47080471380471384,1.6288376141235896,-0.6872281865141621,50.6,-0.05049311303861703,0.17974251841472963,-0.3536261949038464,0.7131112317333057,0.41325,38.0
2026-04-08,L,LOEWS ,109.79,102.98,110.08,101.66,116.85,96.92,126.53,-4.518518518518544,-1.1515580736543942,1.3006993006992997,-6.959999999999994,-7.253872053872053,-4.953467090156316,-9.55427701758779,-0.00620375,0.0025120915151515145,-0.011802785289136582,0.01682696831943961,0.02732354,0.012564764664429524,0.0028906565334777673,0.02223887279538128,0.04719947,0.04554070271812094,0.041782371597950875,0.049299033838291005,0.00314028,0.00684136,89.9,1.64,0.057,0.33926936026936033,1.1434884217330568,-0.46494970119433604,37.1,0.24295675344737444,0.30337626396750633,-0.04266573433938092,0.6494182622743936,0.356,38.0
2026-04-08,SPLV,INVESCO S&P500 LOWVL,74.61,71.44,75.25,70.24,77.87,68.46,82.71,-2.941747572815532,-1.3404907975460116,1.3170731707317052,-2.739999999999995,-2.964646464646463,-1.7245140775892023,-4.204778851703724,-0.00749109,-0.001287837744107745,-0.011217246663649275,0.008641571175433783,0.00479431,-0.00414790187919463,-0.017434387118850442,0.00913858336046118,0.02154545,0.01607219087248325,0.012822951256099542,0.019321430488866954,0.00067205,0.00337147,88.3,1.45,-0.335,0.0552491582491582,0.8679553598637825,-0.757457043365466,32.7,0.6739502022128343,0.07767853068095085,-0.32117712874395954,0.4765341901058612,0.406,37.0
2026-04-08,WBD,"WARNER BROS. DISCOVERY, INC.",27.55,26.94,28.04,26.06,28.62,23.59,36.42,-1.2666666666666693,-1.392523364485983,2.2398989898989896,-3.9499999999999993,-1.614107744107745,0.366300168890358,-3.594515657105848,0.0047698,0.017141335656565664,-0.032434739609878714,0.06671741092301003,-0.00713025,0.048419088355704645,-0.019725755839125086,0.11656393255053438,0.12074765,0.019727328523489934,-0.043930418273147614,0.08338507532012748,-0.00032149,4.746e-05,29.0,-1.17,-0.31,0.4267811447811448,1.403320789799169,-0.5497585002368794,30.8,0.31599233994727616,0.2767163293530927,-0.35881844451430095,0.9122511032204863,0.407,37.0
2026-04-08,WEC,"WEC ENERGY GROUP, INC.",117.28,113.17,120.56,111.83,125.61,105.29,133.77,-1.32051282051282,1.528440366972476,1.3753127606338629,-8.539999999999992,-6.068585858585858,-3.3103496626869435,-8.826822054484772,-0.00476787,0.002524306599326601,-0.00920108572730463,0.014249698925957831,0.02988435,0.005053591208053694,-0.009214232982148109,0.019321415398255496,0.04375468,0.02530871050335571,0.012232829953338516,0.0383845910533729,-0.00293165,0.00357232,69.4,0.58,0.412,0.19855555555555554,1.1278096980059735,-0.7306985868948623,62.5,0.28935252683340984,0.2618219919597765,-0.12096580571655285,0.6446097896361058,0.393,37.0
2026-04-08,AMAT,"APPLIED MATERIALS, INC.",385.72,325.59,374.38,305.95,426.57,276.31,495.94,-27.78306878306901,-1.9527539779681788,1.0074033452152449,-24.0,-23.29353535353535,-4.486414614315578,-42.10065609275512,0.01113885,0.006546668047138051,-0.029936990100439494,0.04303032619471559,0.03358304,0.025086801409395964,-0.02859925220236399,0.07877285502115591,0.07362969,0.04412450802013428,0.027552077678897193,0.06069693836137137,0.01058403,-0.01340721,70.2,0.85,0.648,0.37419191919191913,1.3407346330811278,-0.5923507946972897,56.2,0.00596290382448994,-0.025672583162582405,-0.2704877948330859,0.2191426285079211,0.393,37.0
2026-04-08,CIEN,CIENA CORPORATION,494.01,397.08,496.85,368.03,571.22,308.38,678.85,-2.8429282160625458,-1.6316539308379738,-1.00427396667388,-101.39999999999998,-39.74242424242426,5.205008254016661,-84.68985673886519,0.0738649,0.02139100104377106,-0.028104105828793195,0.07088610791633532,0.10542118,0.04762807553691281,-0.03227682566020268,0.1275329767340283,0.25123249,0.12035319597315423,0.05552203420720961,0.18518435773909886,0.00642515,0.0307489,50.4,0.63,1.418,0.6712592592592591,1.7579415256545925,-0.4154230071360744,68.1,-0.0912276417411404,0.2422862860564095,-0.04971341230686538,0.5342859844196843,0.41,37.0
2026-04-08,EWH,ISHARES:MSCI HONG KONG,23.77,22.27,23.89,21.58,24.82,20.1,27.76,-4.249999999999995,-2.0857142857142854,1.0871934604904643,-1.5700000000000003,-1.0008417508417509,-0.20948837374643137,-1.7921951279370703,-0.00402318,0.0034747801010100994,-0.014400615286280418,0.021350175488300618,0.00037481,0.007683734295302009,-0.0073782231361164225,0.02274569172672044,0.05291809,0.020046438355704712,-0.0008849687220266189,0.04097784543343604,0.00414302,-0.00151229,89.3,1.62,0.257,0.477043771043771,1.4539566320208837,-0.4998690899333416,44.2,0.009089248068849809,0.3552832946893769,-0.19059750590965252,0.9011640952884064,0.393,37.0
2026-04-08,KIM,KIMCO REALTY .,22.67,21.85,22.86,20.98,24.44,19.92,26.79,-2.1111111111111187,1.0473372781065078,1.4981818181818172,-1.139999999999997,-1.1020202020202023,-0.4706269873889459,-1.7334134166514588,-0.00938494,-0.0016304376767676762,-0.016686189570803242,0.01342531421726789,0.00230959,-0.01415614842281875,-0.03820543867223189,0.009893141826594386,0.0238465,0.01695594996644292,0.006075909795629669,0.02783599013725617,0.00272916,-6.02e-06,55.8,-0.18,-0.5,-0.05020538720538734,0.765480823807,-0.8658915982177747,23.2,0.8879302602227757,0.33523571345151926,-0.20777381248233562,0.8782452393853741,0.34,36.0
2026-04-08,STIP,ISHARES:0-5 TIPS BD ETF,103.34,101.73,104.7,100.89,106.14,98.67,108.52,-1.1323529411764757,1.1428571428571404,1.1092077087794412,-1.8299999999999983,-1.7545791245791258,-1.298458687993731,-2.2106995611645206,-0.00159119,4.852868686868699e-05,-0.0023508521925593427,0.0024479095662967164,0.00257843,-0.0041887990604026855,-0.01848603091811935,0.010108432797313976,0.00286715,0.002224953590604028,0.0005864303267132441,0.003863476854494812,-0.00026707,-0.0001139,80.8,1.26,-0.492,-0.273013468013468,0.5939033426291431,-1.139930278656079,49.0,4.26787473655116,5.159682884209004,2.2727683630976467,8.04659740532036,0.327,35.0
2026-04-08,TIP,ISHARES:TIPS BD ETF,110.91,108.68,112.35,107.0,115.78,103.25,119.52,-1.3419354838709692,1.245524296675194,1.1240208877284599,-2.3800000000000097,-2.1125589225589207,-1.4309385974282296,-2.7941792476896117,-0.00210514,0.0003749836026936031,-0.0028770420299621654,0.0036270092353493716,0.01180001,-0.004267618355704697,-0.019266295505907728,0.010731058794498333,0.00719217,0.0047320662416107375,0.0014601565760126302,0.008003975907208844,-4.062e-05,0.00087099,76.8,1.1,-0.415,-0.0630235690235691,0.6516213551771612,-0.7776684932242994,37.9,1.1144585597099712,0.5146198225186162,-0.24796138952002478,1.277201034557257,0.327,35.0
2026-04-08,PBR,BRAZILIAN PETROLEUM  - PETROBRAS,19.98,19.84,21.92,19.36,24.33,15.47,25.06,2.967741935483866,7.01612903225805,1.1263858093126382,-2.09,-0.5943771043771042,0.21828475011361181,-1.4070389588678203,0.00917186,0.004980185858585858,-0.030521262195861102,0.04048163391303282,0.13068729,0.006738800201342265,-0.035702638373262575,0.049180238775947106,0.0252871,-0.005495290369127523,-0.022712739905455956,0.011722159167200909,-0.01459275,-0.00026231,47.4,0.29,0.884,0.2653501683501684,1.3950536327639131,-0.8643532960635762,68.8,0.02384170515198103,0.4301877261334042,-0.6061683510500293,1.4665438033168376,0.37625,34.0
2026-04-08,AEP,"AMERICAN ELECTRIC POWER COMPANY, INC.",134.71,125.97,137.02,125.56,145.23,118.32,155.91,-2.929328621908146,1.1497267759562815,1.293471629042097,-12.060000000000002,-7.441144781144778,-3.656918624588117,-11.225370937701438,-0.01064711,0.004753494511784513,-0.011006358620410875,0.0205133476439799,0.02877227,0.010437534765100676,-0.002630259729301823,0.023505329259503174,0.05687163,0.030000606577181163,0.011449693060138814,0.04855152009422351,0.00037013,0.00804674,40.1,-0.49,0.301,0.3094175084175083,1.2518663926664895,-0.633031375831473,48.6,0.42269097255154864,0.12853566903437547,-0.25579038512603247,0.5128617231947834,0.392,34.0
