Ticker,Ticker_name,Category,Date,model_score,previous_model_score,model_score_daily_change
UBER,"UBER TECHNOLOGIES, INC.",Industrials,2026-03-30,2.0,-32.0,34.0
AOS,A. O. SMITH ,Industrials,2026-03-30,0.0,0.0,0.0
LUV,SOUTHWEST AIRLINES CO.,Industrials,2026-03-30,0.0,0.0,0.0
OTIS,OTIS WORLDWIDE ,Industrials,2026-03-30,0.0,0.0,0.0
FIX,"COMFORT SYSTEMS USA, INC.",Industrials,2026-03-30,-10.0,42.0,-52.0
GE,GENERAL ELECTRIC COMPANY,Industrials,2026-03-30,-13.0,-13.0,0.0
PAYX,"PAYCHEX, INC.",Industrials,2026-03-30,-14.0,-14.0,0.0
LHX,"L3HARRIS TECHNOLOGIES, INC.",Industrials,2026-03-30,-15.0,30.0,-45.0
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",Industrials,2026-03-30,-15.0,23.0,-38.0
NOC,NORTHROP GRUMMAN ,Industrials,2026-03-30,-15.0,47.0,-62.0
BR,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",Industrials,2026-03-30,-16.0,-11.0,-5.0
VRSK,"VERISK ANALYTICS, INC.",Industrials,2026-03-30,-17.0,-38.0,21.0
RTX,RTX ,Industrials,2026-03-30,-20.0,-13.0,-7.0
VLTO,VERALTO ,Industrials,2026-03-30,-20.0,-20.0,0.0
HWM,HOWMET AEROSPACE INC.,Industrials,2026-03-30,-20.0,33.0,-53.0
ADP,"AUTOMATIC DATA PROCESSING, INC.",Industrials,2026-03-30,-25.0,17.0,-42.0
AXON,"AXON ENTERPRISE, INC.",Industrials,2026-03-30,-33.0,-38.0,5.0
BLDR,"BUILDERS FIRSTSOURCE, INC.",Industrials,2026-03-30,-35.0,-13.0,-22.0
TXN,TEXAS INSTRUMENTS INC.,Information Technology,2026-03-30,57.0,57.0,0.0
TEL,TE CONNECTIVITY LTD,Information Technology,2026-03-30,56.0,27.0,29.0
CSCO,"CISCO SYSTEMS, INC.",Information Technology,2026-03-30,47.0,34.0,13.0
APP,APPLOVIN CORP,Information Technology,2026-03-30,37.0,-19.0,56.0
TER,"TERADYNE, INC.",Information Technology,2026-03-30,37.0,84.0,-47.0
INTC,INTEL ,Information Technology,2026-03-30,35.0,53.0,-18.0
HPE,HEWLETT PACKARD ENTERPRISE COMPANY,Information Technology,2026-03-30,35.0,33.0,2.0
Q,"QNITY ELECTRONICS, INC.",Information Technology,2026-03-30,34.0,83.0,-49.0
MPWR,"MONOLITHIC POWER SYSTEMS, INC.",Information Technology,2026-03-30,33.0,93.0,-60.0
ZBRA,ZEBRA TECHNOLOGIES ,Information Technology,2026-03-30,28.0,37.0,-9.0
ADI,"ANALOG DEVICES, INC.",Information Technology,2026-03-30,28.0,62.0,-34.0
AAPL,APPLE INC.,Information Technology,2026-03-30,27.0,93.0,-66.0
DDOG,"DATADOG, INC.",Information Technology,2026-03-30,26.0,5.0,21.0
NXPI,NXP SEMICONDUCTORS NV,Information Technology,2026-03-30,24.0,46.0,-22.0
GEN,GEN DIGITAL INC.,Information Technology,2026-03-30,24.0,2.0,22.0
KEYS,"KEYSIGHT TECHNOLOGIES, INC.",Information Technology,2026-03-30,23.0,36.0,-13.0
PTC,PTC INC.,Information Technology,2026-03-30,19.0,-33.0,52.0
NVDA,NVIDIA ,Information Technology,2026-03-30,17.0,-38.0,55.0
MCHP,MICROCHIP TECHNOLOGY INC.,Information Technology,2026-03-30,16.0,60.0,-44.0
ANET,"ARISTA NETWORKS, INC.",Information Technology,2026-03-30,15.0,-25.0,40.0
GLW,CORNING INC.,Information Technology,2026-03-30,14.0,63.0,-49.0
STX,SEAGATE TECHNOLOGY HOLDINGS,Information Technology,2026-03-30,13.0,86.0,-73.0
CDW,CDW ,Information Technology,2026-03-30,12.0,-26.0,38.0
PLTR,PALANTIR TECHNOLOGIES INC.,Information Technology,2026-03-30,12.0,-25.0,37.0
FSLR,"FIRST SOLAR, INC.",Information Technology,2026-03-30,11.0,26.0,-15.0
ON,ON SEMICONDUCTOR ,Information Technology,2026-03-30,11.0,47.0,-36.0
CDNS,"CADENCE DESIGN SYSTEMS, INC.",Information Technology,2026-03-30,9.0,-42.0,51.0
AMD,"ADVANCED MICRO DEVICES, INC.",Information Technology,2026-03-30,7.0,0.0,7.0
EPAM,"EPAM SYSTEMS, INC.",Information Technology,2026-03-30,7.0,-7.0,14.0
FTNT,"FORTINET, INC.",Information Technology,2026-03-30,2.0,-47.0,49.0
FICO,FAIR ISAAC ,Information Technology,2026-03-30,0.0,-0.0,0.0
CIEN,CIENA CORPORATION,Information Technology,2026-03-30,-0.0,42.0,-42.0
SWKS,"SKYWORKS SOLUTIONS, INC.",Information Technology,2026-03-30,-1.0,75.0,-76.0
CTSH,COGNIZANT TECHNOLOGY SOLUTIONS ,Information Technology,2026-03-30,-3.0,3.0,-6.0
SMCI,"SUPER MICRO COMPUTER, INC.",Information Technology,2026-03-30,-4.0,-0.0,-4.0
AVGO,BROADCOM INC.,Information Technology,2026-03-30,-5.0,25.0,-30.0
ACN,ACCENTURE PUBLIC LIMITED COMPANY,Information Technology,2026-03-30,-5.0,-16.0,11.0
CRWD,"CROWDSTRIKE HOLDINGS, INC.",Information Technology,2026-03-30,-5.0,-25.0,20.0
FFIV,"F5, INC.",Information Technology,2026-03-30,-5.0,2.0,-7.0
KLAC,KLA ,Information Technology,2026-03-30,-9.0,84.0,-93.0
JBL,JABIL INC.,Information Technology,2026-03-30,-10.0,74.0,-84.0
LRCX,LAM RESEARCH ,Information Technology,2026-03-30,-11.0,37.0,-48.0
MSFT,MICROSOFT ,Information Technology,2026-03-30,-11.0,-11.0,0.0
TRMB,TRIMBLE INC.,Information Technology,2026-03-30,-11.0,17.0,-28.0
WDC,WESTERN DIGITAL ,Information Technology,2026-03-30,-11.0,86.0,-97.0
SNDK,SANDISK CORPORATION,Information Technology,2026-03-30,-12.0,69.0,-81.0
PANW,"PALO ALTO NETWORKS, INC.",Information Technology,2026-03-30,-14.0,-26.0,12.0
AMAT,"APPLIED MATERIALS, INC.",Information Technology,2026-03-30,-15.0,77.0,-92.0
TDY,TELEDYNE TECHNOLOGIES INC.,Information Technology,2026-03-30,-17.0,-17.0,0.0
MSI,"MOTOROLA SOLUTIONS, INC.",Information Technology,2026-03-30,-18.0,-18.0,0.0
QCOM,QUALCOMM INC.,Information Technology,2026-03-30,-20.0,-20.0,0.0
APH,AMPHENOL ,Information Technology,2026-03-30,-20.0,-20.0,0.0
HPQ,HP INC.,Information Technology,2026-03-30,-20.0,-46.0,26.0
VRSN,"VERISIGN, INC.",Information Technology,2026-03-30,-23.0,-40.0,17.0
IBM,INTERNATIONAL BUSINESS MACHINES ,Information Technology,2026-03-30,-25.0,-25.0,0.0
ORCL,ORACLE ,Information Technology,2026-03-30,-25.0,-25.0,0.0
CRM,"SALESFORCE, INC.",Information Technology,2026-03-30,-26.0,-26.0,0.0
ADSK,"AUTODESK, INC.",Information Technology,2026-03-30,-26.0,14.0,-40.0
TYL,"TYLER TECHNOLOGIES, INC.",Information Technology,2026-03-30,-27.0,-42.0,15.0
AKAM,"AKAMAI TECHNOLOGIES, INC.",Information Technology,2026-03-30,-27.0,-27.0,0.0
DELL,DELL TECHNOLOGIES INC.,Information Technology,2026-03-30,-27.0,-27.0,0.0
IT,"GARTNER, INC.",Information Technology,2026-03-30,-32.0,-47.0,15.0
MU,"MICRON TECHNOLOGY, INC.",Information Technology,2026-03-30,-32.0,-8.0,-24.0
NTAP,"NETAPP, INC.",Information Technology,2026-03-30,-32.0,-21.0,-11.0
ROP,"ROPER TECHNOLOGIES, INC.",Information Technology,2026-03-30,-36.0,-52.0,16.0
SNPS,"SYNOPSYS, INC.",Information Technology,2026-03-30,-38.0,-6.0,-32.0
NOW,"SERVICENOW, INC.",Information Technology,2026-03-30,-39.0,-46.0,7.0
ADBE,ADOBE INC.,Information Technology,2026-03-30,-39.0,2.0,-41.0
GDDY,GODADDY INC.,Information Technology,2026-03-30,-42.0,-42.0,0.0
WDAY,"WORKDAY, INC.",Information Technology,2026-03-30,-47.0,-46.0,-1.0
INTU,INTUIT INC.,Information Technology,2026-03-30,-64.0,-64.0,0.0
STLA,STELLANTIS NV,MR Discretion,2026-03-30,75.0,49.0,26.0
FTI,TECHNIPFMC PLC,MR Discretion,2026-03-30,69.0,58.0,11.0
DHT,"DHT HOLDINGS, INC.",MR Discretion,2026-03-30,69.0,69.0,0.0
ASC,ARDMORE SHIPPING ,MR Discretion,2026-03-30,69.0,55.0,14.0
STNG,SCORPIO TANKERS INC.,MR Discretion,2026-03-30,65.0,59.0,6.0
TECK,TECK RESOURCES LIMITED,MR Discretion,2026-03-30,61.0,37.0,24.0
CALM,"CAL-MAINE FOODS, INC.",MR Discretion,2026-03-30,54.0,53.0,1.0
GNK,GENCO SHIPPING & TRADING LIMITED,MR Discretion,2026-03-30,53.0,83.0,-30.0
GGB,GERDAU SA,MR Discretion,2026-03-30,47.0,33.0,14.0
NOV,NOV INC.,MR Discretion,2026-03-30,45.0,43.0,2.0
CMBT,CMB.TECH NV,MR Discretion,2026-03-30,45.0,45.0,0.0
BTI,BRITISH AMERICAN TOBACCO P.L.C.,MR Discretion,2026-03-30,45.0,45.0,0.0
SD,"SANDRIDGE ENERGY, INC.",MR Discretion,2026-03-30,44.0,48.0,-4.0
XES,SPDR S&P OIL&GAS E&S,MR Discretion,2026-03-30,33.0,6.0,27.0
RIG,TRANSOCEAN LTD,MR Discretion,2026-03-30,33.0,6.0,27.0
VAL,VALARIS LIMITED,MR Discretion,2026-03-30,33.0,6.0,27.0
TS,TENARIS SA,MR Discretion,2026-03-30,33.0,-2.0,35.0
ROKU,"ROKU, INC.",MR Discretion,2026-03-30,29.0,29.0,0.0
SBLK,STAR BULK CARRIERS CORP.,MR Discretion,2026-03-30,23.0,23.0,0.0
FRO,FRONTLINE PLC,MR Discretion,2026-03-30,21.0,21.0,0.0
GLATF,GLOBAL ATOMIC ,MR Discretion,2026-03-30,18.0,5.0,13.0
CCJ,CAMECO ,MR Discretion,2026-03-30,12.0,12.0,0.0
TDW,TIDEWATER INC.,MR Discretion,2026-03-30,6.0,6.0,0.0
URNM,SPROTT URANIUM MINERS,MR Discretion,2026-03-30,6.0,24.0,-18.0
BTU,PEABODY ENERGY ,MR Discretion,2026-03-30,1.0,1.0,0.0
CNR,"CORE NATURAL RESOURCES, INC.",MR Discretion,2026-03-30,-2.0,-2.0,0.0
ICL,ICL GROUP LTD,MR Discretion,2026-03-30,-13.0,25.0,-38.0
MP,MP MATERIALS CORP,MR Discretion,2026-03-30,-13.0,63.0,-76.0
HLX,"HELIX ENERGY SOLUTIONS GROUP, INC.",MR Discretion,2026-03-30,-16.0,-23.0,7.0
GEOS,GEOSPACE TECHNOLOGIES ,MR Discretion,2026-03-30,-25.0,-35.0,10.0
PAM,PAMPA ENERGIA SA,MR Discretion,2026-03-30,-26.0,-24.0,-2.0
PBR,BRAZILIAN PETROLEUM  - PETROBRAS,MR Discretion,2026-03-30,-28.0,-30.0,2.0
EC,ECOPETROL SA,MR Discretion,2026-03-30,-34.0,-37.0,3.0
SM,SM ENERGY COMPANY,MR Discretion,2026-03-30,-43.0,-43.0,0.0
CMRE,COSTAMARE INC.,MR Discretion,2026-03-30,-45.0,91.0,-136.0
CRESY,CRESUD INC.,MR Discretion,2026-03-30,-48.0,-7.0,-41.0
XOP,SPDR S&P OIL&GAS EXP,MR Discretion,2026-03-30,-54.0,-37.0,-17.0
PPG,"PPG INDUSTRIES, INC.",Materials,2026-03-30,86.0,31.0,55.0
STLD,"STEEL DYNAMICS, INC.",Materials,2026-03-30,65.0,35.0,30.0
ALB,ALBEMARLE ,Materials,2026-03-30,62.0,51.0,11.0
AVY,AVERY DENNISON ,Materials,2026-03-30,55.0,0.0,55.0
DD,"DUPONT DE NEMOURS, INC.",Materials,2026-03-30,55.0,23.0,32.0
IFF,INTERNATIONAL FLAVORS & FRAGRANCES INC.,Materials,2026-03-30,53.0,53.0,0.0
CRH,CRH PUBLIC LIMITED COMPANY,Materials,2026-03-30,39.0,58.0,-19.0
FCX,FREEPORT-MCMORAN INC.,Materials,2026-03-30,37.0,37.0,0.0
AMCR,AMCOR PLC,Materials,2026-03-30,35.0,29.0,6.0
PKG,PACKAGING  OF AMERICA,Materials,2026-03-30,35.0,35.0,0.0
IP,INTERNATIONAL PAPER COMPANY,Materials,2026-03-30,34.0,14.0,20.0
BALL,BALL ,Materials,2026-03-30,31.0,28.0,3.0
SW,SMURFIT WESTROCK PUBLIC LIMITED COMPANY,Materials,2026-03-30,27.0,56.0,-29.0
SHW,THE SHERWIN-WILLIAMS COMPANY,Materials,2026-03-30,18.0,0.0,18.0
CTVA,"CORTEVA, INC.",Materials,2026-03-30,15.0,-3.0,18.0
NUE,NUCOR ,Materials,2026-03-30,4.0,46.0,-42.0
MOS,THE MOSAIC COMPANY,Materials,2026-03-30,3.0,56.0,-53.0
ECL,ECOLAB INC.,Materials,2026-03-30,0.0,0.0,0.0
MLM,"MARTIN MARIETTA MATERIALS, INC.",Materials,2026-03-30,0.0,0.0,0.0
VMC,VULCAN MATERIALS COMPANY,Materials,2026-03-30,0.0,0.0,0.0
NEM,NEWMONT ,Materials,2026-03-30,0.0,0.0,0.0
LIN,LINDE PUBLIC LIMITED COMPANY,Materials,2026-03-30,-1.0,-1.0,0.0
APD,"AIR PRODUCTS AND CHEMICALS, INC.",Materials,2026-03-30,-6.0,-38.0,32.0
LYB,LYONDELLBASELL INDUSTRIES NV,Materials,2026-03-30,-17.0,-51.0,34.0
DOW,DOW INC.,Materials,2026-03-30,-30.0,-51.0,21.0
CF,"CF INDUSTRIES HOLDINGS, INC.",Materials,2026-03-30,-31.0,-67.0,36.0
PSA,PUBLIC STORAGE.,Real Estate,2026-03-30,73.0,-10.0,83.0
DOC,"HEALTHDOC PROPERTIES, INC.",Real Estate,2026-03-30,62.0,62.0,0.0
REG,REGENCY CENTERS ,Real Estate,2026-03-30,60.0,27.0,33.0
HST,"HOST HOTELS & RESORTS, INC.",Real Estate,2026-03-30,57.0,65.0,-8.0
O,REALTY INCOME ,Real Estate,2026-03-30,55.0,30.0,25.0
KIM,KIMCO REALTY .,Real Estate,2026-03-30,45.0,17.0,28.0
BXP,"BOSTON PROPERTIES, INC.",Real Estate,2026-03-30,40.0,74.0,-34.0
FRT,FEDERAL REALTY INVESTMENT TRUST,Real Estate,2026-03-30,37.0,9.0,28.0
INVH,INVITATION HOMES INC.,Real Estate,2026-03-30,36.0,-11.0,47.0
EQR,EQUITY RESIDENTIAL,Real Estate,2026-03-30,35.0,19.0,16.0
AMT,AMERICAN TOWER ,Real Estate,2026-03-30,32.0,4.0,28.0
VTR,"VENTAS, INC.",Real Estate,2026-03-30,31.0,37.0,-6.0
WELL,WELLTOWER INC.,Real Estate,2026-03-30,29.0,37.0,-8.0
CBRE,"CBRE GROUP, INC.",Real Estate,2026-03-30,27.0,27.0,0.0
PLD,"PROLOGIS, INC.",Real Estate,2026-03-30,24.0,24.0,0.0
UDR,"UDR, INC.",Real Estate,2026-03-30,24.0,2.0,22.0
CCI,CROWN CASTLE INC.,Real Estate,2026-03-30,24.0,-18.0,42.0
EQIX,"EQUINIX, INC.",Real Estate,2026-03-30,20.0,20.0,0.0
EXR,EXTRA SPACE STORAGE INC.,Real Estate,2026-03-30,20.0,20.0,0.0
WY,WEYERHAEUSER COMPANY,Real Estate,2026-03-30,20.0,13.0,7.0
ARE,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",Real Estate,2026-03-30,14.0,40.0,-26.0
DLR,"DIGITAL REALTY TRUST, INC.",Real Estate,2026-03-30,12.0,-26.0,38.0
AVB,"AVALONBAY COMMUNITIES, INC.",Real Estate,2026-03-30,12.0,12.0,0.0
VICI,VICI PROPERTIES INC.,Real Estate,2026-03-30,8.0,8.0,0.0
CPT,CAMDEN PROPERTY TRUST,Real Estate,2026-03-30,0.0,0.0,0.0
SBAC,SBA COMMUNICATIONS ,Real Estate,2026-03-30,0.0,-0.0,0.0
MAA,"MID-AMERICA APARTMENT COMMUNITIES, INC.",Real Estate,2026-03-30,0.0,-20.0,20.0
SPG,"SIMON PROPERTY GROUP, INC.",Real Estate,2026-03-30,0.0,0.0,0.0
IRM,IRON MOUNTAIN INC.,Real Estate,2026-03-30,-12.0,-12.0,0.0
CSGP,"COSTAR GROUP, INC.",Real Estate,2026-03-30,-16.0,-16.0,0.0
ESS,"ESSEX PROPERTY TRUST, INC.",Real Estate,2026-03-30,-20.0,12.0,-32.0
SPLV,INVESCO S&P500 LOWVL,Sector & Style ETFs,2026-03-30,67.0,65.0,2.0
SDY,SPDR S&P DIVIDEND,Sector & Style ETFs,2026-03-30,62.0,42.0,20.0
SPY,SPDR S&P 500 ETF,Sector & Style ETFs,2026-03-30,58.0,-4.0,62.0
MDY,SPDR S&P MIDCAP 400 ETF,Sector & Style ETFs,2026-03-30,55.0,13.0,42.0
MTUM,ISHARES:MSCI USA MOM FCT,Sector & Style ETFs,2026-03-30,55.0,9.0,46.0
XLU,SEL SECTOR:UTIL SPDR,Sector & Style ETFs,2026-03-30,53.0,61.0,-8.0
RSP,INVESCO S&P500 EWGHT,Sector & Style ETFs,2026-03-30,52.0,13.0,39.0
DIA,SPDR DOW JONES INDUS AVG,Sector & Style ETFs,2026-03-30,52.0,11.0,41.0
OEF,ISHARES:S&P 100,Sector & Style ETFs,2026-03-30,47.0,-4.0,51.0
XLB,SEL SECTOR:MATRLS SPDR,Sector & Style ETFs,2026-03-30,45.0,31.0,14.0
IWF,ISHARES:RUSS 1000 GR ETF,Sector & Style ETFs,2026-03-30,44.0,13.0,31.0
QUAL,ISHARES:MSCI USA QF,Sector & Style ETFs,2026-03-30,42.0,3.0,39.0
XLC,SEL SECTOR:COMM SVC SPDR,Sector & Style ETFs,2026-03-30,41.0,-13.0,54.0
XLI,SEL SECTOR:INDUST SPDR,Sector & Style ETFs,2026-03-30,41.0,-10.0,51.0
QQQ,INVESCO QQQ TRUST 1,Sector & Style ETFs,2026-03-30,41.0,-10.0,51.0
IWD,ISHARES:RUSS 1000 VL ETF,Sector & Style ETFs,2026-03-30,39.0,13.0,26.0
XLRE,SEL SECTOR:RL EST SPDR,Sector & Style ETFs,2026-03-30,36.0,55.0,-19.0
SPHB,INVESCO S&P500 HI BE,Sector & Style ETFs,2026-03-30,35.0,-18.0,53.0
XLK,SEL SECTOR:TECH SPDR,Sector & Style ETFs,2026-03-30,35.0,27.0,8.0
XLY,SEL SECTOR:C DSC SPDR,Sector & Style ETFs,2026-03-30,34.0,16.0,18.0
IWM,ISHARES:RUSS 2000 ETF,Sector & Style ETFs,2026-03-30,34.0,42.0,-8.0
XLV,SEL SECTOR:H CARE SPDR,Sector & Style ETFs,2026-03-30,24.0,41.0,-17.0
XLF,SEL SECTOR:FINL S SPDR,Sector & Style ETFs,2026-03-30,12.0,-9.0,21.0
POWA,INVESCO BLOOMBERG PRICING POWER,Sector & Style ETFs,2026-03-30,0.0,0.0,0.0
XLP,SEL SECTOR:C STP SPDR,Sector & Style ETFs,2026-03-30,0.0,0.0,0.0
SMH,VANECK:SEMICONDUCTOR,Sector & Style ETFs,2026-03-30,-13.0,44.0,-57.0
XLE,SEL SECTOR:ENERGY SPDR,Sector & Style ETFs,2026-03-30,-34.0,-22.0,-12.0
NI,NISOURCE INC.,Utilities,2026-03-30,84.0,86.0,-2.0
EVRG,"EVERGY, INC.",Utilities,2026-03-30,77.0,77.0,0.0
LNT,ALLIANT ENERGY ,Utilities,2026-03-30,76.0,84.0,-8.0
PNW,PINNACLE WEST CAPITAL ,Utilities,2026-03-30,76.0,76.0,0.0
ATO,ATMOS ENERGY ,Utilities,2026-03-30,71.0,89.0,-18.0
AEP,"AMERICAN ELECTRIC POWER COMPANY, INC.",Utilities,2026-03-30,66.0,52.0,14.0
EXC,EXELON ,Utilities,2026-03-30,61.0,34.0,27.0
AEE,AMEREN ,Utilities,2026-03-30,59.0,84.0,-25.0
NEE,"NEXTERA ENERGY, INC.",Utilities,2026-03-30,54.0,65.0,-11.0
WEC,"WEC ENERGY GROUP, INC.",Utilities,2026-03-30,51.0,84.0,-33.0
CNP,"CENTERPOINT ENERGY, INC.",Utilities,2026-03-30,47.0,84.0,-37.0
D,"DOMINION ENERGY, INC.",Utilities,2026-03-30,44.0,55.0,-11.0
XEL,XCEL ENERGY INC.,Utilities,2026-03-30,44.0,55.0,-11.0
NRG,"NRG ENERGY, INC.",Utilities,2026-03-30,41.0,44.0,-3.0
PCG,PG&E ,Utilities,2026-03-30,40.0,20.0,20.0
FE,FIRSTENERGY CORP.,Utilities,2026-03-30,39.0,59.0,-20.0
PPL,PPL ,Utilities,2026-03-30,34.0,36.0,-2.0
EIX,EDISON INTERNATIONAL,Utilities,2026-03-30,31.0,8.0,23.0
DTE,DTE ENERGY COMPANY,Utilities,2026-03-30,30.0,53.0,-23.0
DUK,DUKE ENERGY ,Utilities,2026-03-30,29.0,74.0,-45.0
CMS,CMS ENERGY ,Utilities,2026-03-30,25.0,28.0,-3.0
SO,THE SOUTHERN COMPANY,Utilities,2026-03-30,22.0,77.0,-55.0
ED,"CONSOLIDATED EDISON, INC.",Utilities,2026-03-30,22.0,66.0,-44.0
ES,EVERSOURCE ENERGY,Utilities,2026-03-30,14.0,31.0,-17.0
AES,THE AES ,Utilities,2026-03-30,13.0,-1.0,14.0
CEG,CONSTELLATION ENERGY,Utilities,2026-03-30,12.0,12.0,0.0
PEG,PUBLIC SERVICE ENTERPRISE GROUP INC.,Utilities,2026-03-30,0.0,0.0,0.0
SRE,SEMPRA,Utilities,2026-03-30,-3.0,15.0,-18.0
ETR,ENTERGY ,Utilities,2026-03-30,-5.0,58.0,-63.0
VST,VISTRA CORP.,Utilities,2026-03-30,-12.0,-30.0,18.0
AWK,"AMERICAN WATER WORKS COMPANY, INC.",Utilities,2026-03-30,-17.0,17.0,-34.0
VXN,CBOE NASDAQ MKT VOL NDX,Volatility,2026-03-30,-45.0,-15.0,-30.0
VIX,CBOE MKT VOLATILITY IDX,Volatility,2026-03-30,-60.0,-19.0,-41.0
TYX,30 Y TSY YLD NDX,Yields,2026-03-30,-48.0,-51.0,3.0
TNX,10 Y TSY YLD NDX,Yields,2026-03-30,-61.0,-61.0,0.0
FVX,5 YR TSY YLD NDX,Yields,2026-03-30,-61.0,-51.0,-10.0
