Ticker,Date,Zscore,prem_disc
JBL,2026-02-11,0.17,0.0736
JCI,2026-03-13,-0.24,0.1985
JCI,2026-02-11,-1.3,0.1331
JKHY,2026-03-13,-1.66,-0.0331
JKHY,2026-02-11,1.48,-0.3087
JNJ,2026-03-13,0.84,0.4841
JNJ,2026-02-11,-2.38,0.6927
JNK,2026-03-13,1.81,0.717
JNK,2026-02-11,1.57,2.0547
JPM,2026-03-13,-1.88,0.5073
JPM,2026-02-11,2.08,-0.0983
KDP,2026-03-13,-0.29,0.0583
KDP,2026-02-11,2.21,0.2907
KEY,2026-03-13,0.63,0.1862
KEY,2026-02-11,1.07,0.236
KEYS,2026-03-13,0.79,-0.5261
KEYS,2026-02-11,1.45,0.51
KHC,2026-03-13,0.04,0.0858
KHC,2026-02-11,0.5,-0.1281
KIM,2026-03-13,-1.52,0.4305
KIM,2026-02-11,1.35,0.3905
KKR,2026-03-13,-0.4,0.0419
KKR,2026-02-11,1.52,-0.1463
KLAC,2026-03-13,-1.23,0.2145
KLAC,2026-02-11,1.13,-0.3565
KMB,2026-03-13,1.13,0.0367
KMB,2026-02-11,0.05,0.4849
KMI,2026-03-13,-1.13,0.8988
KMI,2026-02-11,-0.17,-0.1484
KO,2026-03-13,-3.19,0.3928
KO,2026-02-11,1.28,0.0391
KR,2026-03-13,0.79,-0.2174
KR,2026-02-11,1.4,0.2189
KVUE,2026-03-13,1.15,0.0916
KVUE,2026-02-11,-0.4,1.9629
L,2026-03-13,-0.89,0.7036
L,2026-02-11,1.0,0.1922
LDOS,2026-03-13,-1.84,-0.3308
LDOS,2026-02-11,2.78,-0.1721
LEN,2026-03-13,-0.4,0.2334
LEN,2026-02-11,-2.89,0.2041
LH,2026-03-13,-0.79,-0.0289
LH,2026-02-11,0.08,0.3386
LHX,2026-03-13,0.47,-0.0014
LHX,2026-02-11,-0.26,-0.0372
LII,2026-03-13,-0.98,0.1825
LII,2026-02-11,1.37,-0.0117
LIN,2026-03-13,-1.32,0.3905
LIN,2026-02-11,1.91,0.1006
LLY,2026-03-13,-1.71,0.2199
LLY,2026-02-11,1.56,-0.3966
LMT,2026-03-13,-1.71,0.2122
LMT,2026-02-11,-1.89,-0.0238
LNT,2026-03-13,0.14,0.2049
LNT,2026-02-11,0.49,0.5604
LOW,2026-03-13,-0.02,0.0629
LOW,2026-02-11,-1.73,0.2748
LQD,2026-03-13,1.98,0.6148
LQD,2026-02-11,-0.3,0.3289
LRCX,2026-03-13,-1.7,0.2482
LRCX,2026-02-11,0.75,-0.0918
LULU,2026-03-13,-1.79,0.6005
LULU,2026-02-11,1.28,-0.1248
LUV,2026-03-13,-0.78,0.2099
LUV,2026-02-11,1.14,-0.4856
LVS,2026-03-13,-1.08,0.621
LVS,2026-02-11,0.94,-0.3717
LW,2026-03-13,0.34,0.9626
LW,2026-02-11,-0.53,0.0101
LYB,2026-03-13,1.16,-0.0168
LYB,2026-02-11,1.23,-0.1836
LYV,2026-03-13,1.88,-0.1289
LYV,2026-02-11,1.39,0.2777
MA,2026-03-13,-0.49,0.0843
MA,2026-02-11,1.11,-0.1359
MAA,2026-03-13,-2.02,0.5873
MAA,2026-02-11,0.32,-0.2743
MAR,2026-03-13,-2.87,0.3518
MAR,2026-02-11,2.65,-0.3364
MAS,2026-03-13,-2.79,0.3988
MAS,2026-02-11,2.45,-0.2301
MCD,2026-03-13,1.08,0.1056
MCD,2026-02-11,-1.01,0.7387
MCHI,2026-03-13,0.23,0.3383
MCHI,2026-02-11,-2.63,0.2065
MCHP,2026-03-13,-2.19,0.9418
MCHP,2026-02-11,-0.86,0.007
MCK,2026-03-13,-1.85,-0.0301
MCK,2026-02-11,1.78,-0.6396
MCO,2026-03-13,-1.47,-0.1806
MCO,2026-02-11,1.7,-0.0496
MDLZ,2026-03-13,0.94,0.1273
MDLZ,2026-02-11,-2.34,0.1983
MDT,2026-03-13,1.27,0.2663
MDT,2026-02-11,-0.83,0.4161
MDY,2026-03-13,0.28,0.52
MDY,2026-02-11,1.52,0.1892
MET,2026-03-13,-0.9,0.1055
MET,2026-02-11,1.15,-0.1895
META,2026-03-13,-0.84,0.2348
META,2026-02-11,1.04,-0.363
MGM,2026-03-13,0.04,-0.1825
MGM,2026-02-11,1.48,-0.1088
MKC,2026-03-13,-0.28,0.1547
MKC,2026-02-11,0.96,-0.4915
MLM,2026-03-13,-1.77,0.1043
MLM,2026-02-11,1.82,-0.2813
MMM,2026-03-13,-1.11,0.1786
MMM,2026-02-11,1.15,-0.336
MNST,2026-03-13,1.01,-0.0502
MNST,2026-02-11,1.27,0.5961
MO,2026-03-13,-1.24,0.5601
MO,2026-02-11,0.81,-0.4267
MOH,2026-03-13,-2.06,-0.0018
MOH,2026-02-11,1.92,-0.5118
MOS,2026-03-13,2.84,-0.0191
MOS,2026-02-11,0.91,0.2545
MP,2026-03-13,-1.45,0.2655
MP,2026-02-11,1.18,-0.1205
MPC,2026-03-13,1.42,-0.0479
MPC,2026-02-11,0.03,0.059
MPWR,2026-03-13,-3.02,0.2891
MPWR,2026-02-11,2.12,-0.0234
MRK,2026-03-13,-0.85,0.3437
MRK,2026-02-11,1.94,0.0112
MRNA,2026-03-13,0.82,-0.0406
MRNA,2026-02-11,-0.14,-0.1805
MRSH,2026-03-13,-2.29,0.9218
MRSH,2026-02-11,1.99,-0.2916
MS,2026-03-13,0.87,-0.0175
MS,2026-02-11,0.77,-0.0948
MSCI,2026-03-13,-2.29,0.1686
MSCI,2026-02-11,1.78,-0.3113
MSFT,2026-03-13,-1.54,0.2464
MSFT,2026-02-11,1.24,-0.3809
MSI,2026-03-13,1.67,-0.3274
MSI,2026-02-11,-0.44,1.2367
MTB,2026-03-13,0.62,0.2652
MTB,2026-02-11,0.08,0.2463
MTCH,2026-03-13,-1.68,0.0887
MTCH,2026-02-11,1.62,-0.3142
MTD,2026-03-13,1.78,0.1817
MTD,2026-02-11,-0.02,0.1365
MTUM,2026-03-13,-1.69,0.2511
MTUM,2026-02-11,1.72,-0.165
MU,2026-03-13,-2.31,0.1812
MU,2026-02-11,1.5,0.0563
MUB,2026-03-13,1.29,1.8447
MUB,2026-02-11,0.59,1.5879
NCLH,2026-03-13,-0.98,-0.0549
NCLH,2026-02-11,1.42,-0.0584
NDAQ,2026-03-13,-1.69,-0.0536
NDAQ,2026-02-11,1.54,-0.2156
NDSN,2026-03-13,-0.3,0.3528
NDSN,2026-02-11,0.85,0.3822
NDX,2026-03-13,-1.11,
NDX,2026-02-11,1.72,
NEE,2026-03-13,0.3,0.2624
NEE,2026-02-11,-0.91,0.6222
NEM,2026-03-13,-1.67,0.0959
NEM,2026-02-11,1.43,-0.1491
NFLX,2026-03-13,0.83,-0.451
NFLX,2026-02-11,1.76,0.4716
NI,2026-03-13,1.43,0.0469
NI,2026-02-11,-1.86,0.4343
NKE,2026-03-13,-1.55,0.7837
NKE,2026-02-11,-0.55,0.1621
NOC,2026-03-13,0.65,-0.0652
NOC,2026-02-11,-2.23,-0.0478
NORW,2026-03-13,-1.77,
NORW,2026-02-11,1.81,
NOV,2026-03-13,-2.69,0.2698
NOV,2026-02-11,0.5,-0.1337
NOW,2026-03-13,-2.0,0.1645
NOW,2026-02-11,1.45,-0.117
NQ=F,2026-03-13,-1.46,
NQ=F,2026-02-11,1.63,
NRG,2026-03-13,0.32,0.0169
NRG,2026-02-11,-1.14,0.1263
NSC,2026-03-13,-1.43,0.6814
NSC,2026-02-11,0.96,-0.2049
NTAP,2026-03-13,-0.89,0.0141
NTAP,2026-02-11,0.89,-0.1682
NTRS,2026-03-13,-0.89,0.1211
NTRS,2026-02-11,1.3,-0.2203
NUE,2026-03-13,-1.41,0.584
NUE,2026-02-11,0.05,0.2027
NVDA,2026-03-13,-1.53,0.1381
NVDA,2026-02-11,1.95,0.1315
NVR,2026-03-13,-0.74,
NVR,2026-02-11,0.47,
NWSA,2026-03-13,-2.05,0.0866
NWSA,2026-02-11,1.86,0.2651
NXPI,2026-03-13,-3.37,0.5637
NXPI,2026-02-11,0.03,-0.0385
O,2026-03-13,-0.61,0.3328
O,2026-02-11,-0.12,0.1071
ODFL,2026-03-13,0.43,-0.2717
ODFL,2026-02-11,1.47,-0.4341
OEF,2026-03-13,-0.82,0.8634
OEF,2026-02-11,1.65,0.0772
OKE,2026-03-13,-0.91,0.0584
OKE,2026-02-11,0.9,-0.1178
OMC,2026-03-13,-0.46,-0.4429
OMC,2026-02-11,1.69,-0.2676
ON,2026-03-13,-2.97,0.2582
ON,2026-02-11,0.58,0.083
ORCL,2026-03-13,-1.74,0.033
ORCL,2026-02-11,1.93,0.0865
ORLY,2026-03-13,-0.95,0.1047
ORLY,2026-02-11,1.24,0.0149
OTIS,2026-03-13,-0.18,-0.1143
OTIS,2026-02-11,1.18,-0.1527
OXY,2026-03-13,0.93,-0.1079
OXY,2026-02-11,-0.65,0.1359
PAM,2026-03-13,1.64,0.0327
PAM,2026-02-11,-0.11,1.0398
PANW,2026-03-13,-1.48,-0.0499
PANW,2026-02-11,1.78,0.1228
PAYC,2026-03-13,-0.7,0.0327
PAYC,2026-02-11,1.7,-0.4039
PAYX,2026-03-13,0.57,0.1653
PAYX,2026-02-11,1.95,0.1393
PBR,2026-03-13,1.68,-0.185
PBR,2026-02-11,0.96,0.6666
PCAR,2026-03-13,0.64,0.2143
PCAR,2026-02-11,-0.93,0.1776
PCG,2026-03-13,-1.64,0.2768
PCG,2026-02-11,1.37,1.0653
PEG,2026-03-13,-1.46,0.3548
PEG,2026-02-11,1.42,0.6349
PEP,2026-03-13,-1.84,0.3449
PEP,2026-02-11,1.49,-0.0645
PFE,2026-03-13,-1.73,0.3052
PFE,2026-02-11,1.49,-0.2525
PFF,2026-03-13,-1.13,0.3763
PFF,2026-02-11,1.45,-0.9957
PFG,2026-03-13,0.59,0.0281
PFG,2026-02-11,1.24,-0.041
PG,2026-03-13,1.3,-0.0006
PG,2026-02-11,-1.42,0.0909
PGR,2026-03-13,-1.37,0.36
PGR,2026-02-11,-0.71,-0.4545
PH,2026-03-13,2.09,0.1618
PH,2026-02-11,-0.22,0.1802
PHM,2026-03-13,-2.46,0.5384
PHM,2026-02-11,-2.3,0.2121
PKG,2026-03-13,-0.59,0.1764
PKG,2026-02-11,-0.05,0.0823
PLD,2026-03-13,-0.87,0.5044
PLD,2026-02-11,1.07,0.0083
PLTR,2026-03-13,-1.87,0.2096
PLTR,2026-02-11,1.7,-0.2193
PM,2026-03-13,1.78,-0.0008
PM,2026-02-11,-1.19,0.1569
PNC,2026-03-13,0.13,0.3017
PNC,2026-02-11,1.07,-0.1326
PNR,2026-03-13,-1.49,0.3858
PNR,2026-02-11,1.28,-0.378
PNW,2026-03-13,-1.55,0.405
PNW,2026-02-11,0.66,0.0836
PODD,2026-03-13,1.63,0.018
PODD,2026-02-11,-0.61,0.8062
POOL,2026-03-13,0.36,-0.3066
POOL,2026-02-11,-0.27,0.501
POWA,2026-03-13,-0.86,0.3576
POWA,2026-02-11,1.18,-0.067
PPG,2026-03-13,-0.71,0.0797
PPG,2026-02-11,1.17,-0.0991
PPL,2026-03-13,1.33,-0.1091
PPL,2026-02-11,1.06,0.2235
PPLT,2026-03-13,-1.33,-0.1024
PPLT,2026-02-11,0.94,-0.3424
PRU,2026-03-13,-1.91,0.434
PRU,2026-02-11,1.51,0.0052
PSA,2026-03-13,-1.25,0.395
PSA,2026-02-11,0.26,0.0279
PSKY,2026-03-13,1.1,-0.4138
PSKY,2026-02-11,-0.04,1.7672
PSX,2026-03-13,0.59,0.2214
PSX,2026-02-11,-1.89,0.3237
PTC,2026-03-13,-2.16,0.1754
PTC,2026-02-11,1.73,-0.1842
PWR,2026-03-13,-1.21,0.1722
PWR,2026-02-11,0.36,0.1491
PYPL,2026-03-13,-1.34,0.0404
PYPL,2026-02-11,1.41,-0.4568
Q,2026-03-13,-0.52,0.0428
Q,2026-02-11,1.68,-0.0659
QAT,2026-03-13,0.79,
QAT,2026-02-11,-1.67,
QCOM,2026-03-13,-1.65,0.4994
QCOM,2026-02-11,1.37,-0.0583
QQQ,2026-03-13,-1.02,0.6256
QQQ,2026-02-11,1.72,0.1442
QUAL,2026-03-13,-0.69,0.4659
QUAL,2026-02-11,1.58,-0.1021
RCL,2026-03-13,-0.94,0.3415
RCL,2026-02-11,1.09,-0.5137
REG,2026-03-13,-1.51,0.3079
REG,2026-02-11,1.27,-0.0498
REGN,2026-03-13,0.42,0.3374
REGN,2026-02-11,-0.36,0.2529
RF,2026-03-13,0.41,0.2563
RF,2026-02-11,0.41,0.0272
RIG,2026-03-13,-3.16,0.1162
RIG,2026-02-11,2.32,0.4544
RJF,2026-03-13,-2.57,0.157
RJF,2026-02-11,2.87,-0.1758
RL,2026-03-13,0.7,0.0928
RL,2026-02-11,1.74,0.1875
RMD,2026-03-13,-2.04,-0.0682
RMD,2026-02-11,2.22,-0.2551
ROK,2026-03-13,0.46,-0.1067
ROK,2026-02-11,1.41,-0.1056
ROKU,2026-03-13,0.47,-0.0514
ROKU,2026-02-11,1.88,0.9
ROL,2026-03-13,0.5,-0.3862
ROL,2026-02-11,-0.61,1.9819
ROP,2026-03-13,-1.78,0.323
ROP,2026-02-11,1.28,-0.2759
ROST,2026-03-13,1.29,-0.1482
ROST,2026-02-11,0.56,0.8735
RSG,2026-03-13,0.82,-0.045
RSG,2026-02-11,1.15,0.4745
RSP,2026-03-13,0.07,0.7641
RSP,2026-02-11,0.5,0.5221
RTX,2026-03-13,1.14,0.0491
RTX,2026-02-11,0.34,0.0964
RUT,2026-03-13,-0.9,
RUT,2026-02-11,1.79,
RVTY,2026-03-13,-0.76,0.2223
RVTY,2026-02-11,1.5,-0.1976
SBAC,2026-03-13,0.25,-0.1096
SBAC,2026-02-11,1.04,0.2168
SBLK,2026-03-13,1.57,0.0185
SBLK,2026-02-11,-2.58,0.4802
SBUX,2026-03-13,-1.89,0.1939
SBUX,2026-02-11,-0.2,0.0605
SCHP,2026-03-13,1.05,-0.9889
SCHP,2026-02-11,-0.5,-0.9879
SCHW,2026-03-13,-3.15,0.4272
SCHW,2026-02-11,3.08,-0.164
SD,2026-03-13,1.05,0.4179
SD,2026-02-11,-1.92,0.5369
SDY,2026-03-13,-1.56,1.2314
SDY,2026-02-11,-1.84,0.4494
SHW,2026-03-13,0.67,0.3827
SHW,2026-02-11,-1.65,0.1417
SHY,2026-03-13,0.73,0.8893
SHY,2026-02-11,1.02,1.0365
SILJ,2026-03-13,-1.44,-0.0408
SILJ,2026-02-11,1.33,-0.2053
SJM,2026-03-13,0.85,-0.3686
SJM,2026-02-11,-1.48,0.659
SLB,2026-03-13,1.23,0.122
SLB,2026-02-11,-1.69,0.0743
SLV,2026-03-13,-1.51,-0.1236
SLV,2026-02-11,1.31,-0.5296
SM,2026-03-13,0.64,1.7727
SM,2026-02-11,1.15,1.4449
SMCI,2026-03-13,-1.91,0.1855
SMCI,2026-02-11,1.81,-0.1968
SMH,2026-03-13,-1.63,0.3097
SMH,2026-02-11,1.68,0.086
SNA,2026-03-13,-2.44,0.481
SNA,2026-02-11,1.68,-0.069
SNDK,2026-03-13,-1.48,0.0606
SNDK,2026-02-11,-1.09,0.0037
SNPS,2026-03-13,-1.08,0.0748
SNPS,2026-02-11,1.24,0.2265
SO,2026-03-13,0.04,0.0101
SO,2026-02-11,1.19,0.5038
SOLV,2026-03-13,-0.1,0.053
SOLV,2026-02-11,0.25,0.2677
SOYB,2026-03-13,1.1,0.9306
SOYB,2026-02-11,0.11,0.5197
SPG,2026-03-13,-1.04,0.0589
SPG,2026-02-11,1.46,0.1019
SPGI,2026-03-13,-2.55,0.1223
SPGI,2026-02-11,1.83,-0.3956
SPHB,2026-03-13,-0.52,0.3053
SPHB,2026-02-11,1.77,0.1214
SPLV,2026-03-13,1.11,0.8548
SPLV,2026-02-11,-1.72,0.6078
SPX,2026-03-13,-0.65,
SPX,2026-02-11,1.67,
SPY,2026-03-13,-0.58,1.0063
SPY,2026-02-11,1.6,0.101
SRE,2026-03-13,-0.41,0.6055
SRE,2026-02-11,0.32,0.2664
STE,2026-03-13,-1.37,-0.0472
STE,2026-02-11,1.67,-0.4115
STIP,2026-03-13,1.03,7.2684
STIP,2026-02-11,0.4,7.7479
STLA,2026-03-13,-1.95,-0.0903
STLA,2026-02-11,2.01,-0.4569
STLD,2026-03-13,-1.18,0.2957
STLD,2026-02-11,1.05,-0.0782
STNG,2026-03-13,2.36,0.013
STNG,2026-02-11,-1.81,0.0426
STT,2026-03-13,0.34,0.2242
STT,2026-02-11,0.95,-0.2091
STX,2026-03-13,-1.23,0.2041
STX,2026-02-11,0.33,-0.1785
STZ,2026-03-13,-0.5,-0.1182
STZ,2026-02-11,-2.03,-0.0842
SW,2026-03-13,-3.7,0.1074
SW,2026-02-11,2.29,-0.1945
SWK,2026-03-13,-0.67,0.1514
SWK,2026-02-11,0.54,-0.0796
SWKS,2026-03-13,-1.64,0.6206
SWKS,2026-02-11,-0.31,0.0277
SYF,2026-03-13,0.81,0.0034
SYF,2026-02-11,-1.66,-0.0103
SYK,2026-03-13,1.38,0.2931
SYK,2026-02-11,-0.41,0.0413
SYY,2026-03-13,-0.87,0.254
SYY,2026-02-11,0.78,-0.618
T,2026-03-13,-1.1,0.0879
T,2026-02-11,1.08,-0.3609
TAGS,2026-03-13,1.32,2.5054
TAGS,2026-02-11,-0.57,2.9626
TAP,2026-03-13,-0.65,-0.1657
TAP,2026-02-11,1.27,0.3532
TDG,2026-03-13,-1.4,0.5227
TDG,2026-02-11,1.44,-0.3952
TDW,2026-03-13,1.06,-0.0054
TDW,2026-02-11,0.94,0.4834
TDY,2026-03-13,-0.75,0.2828
TDY,2026-02-11,0.69,-0.4195
TECH,2026-03-13,-0.34,-0.0381
TECH,2026-02-11,1.27,0.2309
TECK,2026-03-13,-1.61,0.3665
TECK,2026-02-11,1.43,-0.2842
TEL,2026-03-13,-0.19,0.0289
TEL,2026-02-11,1.68,-0.147
TER,2026-03-13,-1.49,0.0581
TER,2026-02-11,1.68,-0.1456
TFC,2026-03-13,0.38,0.0883
TFC,2026-02-11,1.52,0.1067
TGT,2026-03-13,-1.06,-0.0105
TGT,2026-02-11,1.63,0.3107
THD,2026-03-13,0.27,0.4223
THD,2026-02-11,1.86,-0.0484
TIP,2026-03-13,0.75,0.5378
TIP,2026-02-11,0.33,-0.0028
TJX,2026-03-13,-1.66,0.3102
TJX,2026-02-11,1.05,0.5425
TKO,2026-03-13,1.15,-0.1302
TKO,2026-02-11,1.46,0.1064
TLT,2026-03-13,0.87,0.3195
TLT,2026-02-11,1.59,-0.0188
TMO,2026-03-13,1.49,0.1979
TMO,2026-02-11,0.73,0.0553
TMUS,2026-03-13,-3.16,0.1182
TMUS,2026-02-11,2.21,-0.0194
TNX,2026-03-13,1.28,
TNX,2026-02-11,1.02,
TPL,2026-03-13,-0.27,-0.0045
TPL,2026-02-11,-0.7,0.0703
TPR,2026-03-13,-1.87,0.2508
TPR,2026-02-11,1.8,-0.2744
TRGP,2026-03-13,-1.35,0.3825
TRGP,2026-02-11,-1.44,0.4006
TRMB,2026-03-13,-2.46,0.5643
TRMB,2026-02-11,1.64,-0.2723
TROW,2026-03-13,-2.01,0.6933
TROW,2026-02-11,1.72,-0.1768
TRV,2026-03-13,-2.48,0.9039
TRV,2026-02-11,1.92,0.0877
TS,2026-03-13,0.51,-0.3005
TS,2026-02-11,-1.37,0.1273
TSCO,2026-03-13,-1.37,0.285
TSCO,2026-02-11,1.15,-0.2853
TSLA,2026-03-13,-1.21,0.4864
TSLA,2026-02-11,0.89,0.053
TSN,2026-03-13,0.37,0.1184
TSN,2026-02-11,-0.21,0.0359
TT,2026-03-13,-1.53,0.1723
TT,2026-02-11,1.06,-0.2804
TTD,2026-03-13,1.32,-0.2192
TTD,2026-02-11,1.23,0.5865
TTWO,2026-03-13,-1.99,-0.0425
TTWO,2026-02-11,1.8,-0.148
TUR,2026-03-13,1.59,0.2898
TUR,2026-02-11,1.73,0.7398
TXN,2026-03-13,-0.87,0.3636
TXN,2026-02-11,0.03,-0.2915
TXT,2026-03-13,-0.92,0.1403
TXT,2026-02-11,0.76,-0.2883
TYL,2026-03-13,-1.71,-0.3564
TYL,2026-02-11,1.49,-0.1002
TYX,2026-03-13,1.05,
TYX,2026-02-11,0.61,
UAL,2026-03-13,-0.15,0.1034
UAL,2026-02-11,1.82,-0.1293
UBER,2026-03-13,-0.54,0.3076
UBER,2026-02-11,-0.55,0.2917
UDR,2026-03-13,-2.72,0.8357
UDR,2026-02-11,1.99,-0.5739
UHS,2026-03-13,-0.5,-0.2257
UHS,2026-02-11,3.6,-0.0597
ULTA,2026-03-13,4.16,-0.4015
ULTA,2026-02-11,1.03,0.5731
UNG,2026-03-13,-1.23,0.4725
UNG,2026-02-11,0.98,-0.4737
UNH,2026-03-13,-0.91,0.3246
UNH,2026-02-11,0.87,-0.5651
UNP,2026-03-13,-0.94,0.4577
UNP,2026-02-11,0.43,-0.1383
UPS,2026-03-13,-0.39,0.0988
UPS,2026-02-11,1.15,0.1503
URA,2026-03-13,-1.71,0.1398
URA,2026-02-11,1.64,-0.258
URI,2026-03-13,-0.98,0.1176
URI,2026-02-11,1.11,-0.424
URNM,2026-03-13,-1.51,-0.088
URNM,2026-02-11,1.49,-0.1771
USB,2026-03-13,0.11,0.253
USB,2026-02-11,1.36,0.1186
USO,2026-03-13,1.89,0.9367
USO,2026-02-11,0.59,0.268
UUP,2026-03-13,-1.13,1.3314
UUP,2026-02-11,-0.34,-0.2457
V,2026-03-13,-0.81,0.1702
V,2026-02-11,1.07,-0.1394
VAL,2026-03-13,-2.69,0.1019
VAL,2026-02-11,2.42,-0.634
VICI,2026-03-13,0.74,0.4274
VICI,2026-02-11,1.18,0.5244
VIX,2026-03-13,0.55,
VIX,2026-02-11,1.23,
VLO,2026-03-13,1.84,0.0799
VLO,2026-02-11,-2.32,0.0471
VLTO,2026-03-13,-1.69,0.0758
VLTO,2026-02-11,1.68,-0.2802
VMC,2026-03-13,0.01,-0.1677
VMC,2026-02-11,-0.39,-0.0574
VNM,2026-03-13,0.71,0.3363
VNM,2026-02-11,0.49,0.1256
VRSK,2026-03-13,-1.49,-0.0988
VRSK,2026-02-11,1.61,0.1637
VRSN,2026-03-13,-2.0,-0.093
VRSN,2026-02-11,1.78,-0.1685
VRTX,2026-03-13,1.97,-0.3072
VRTX,2026-02-11,-0.36,0.409
VST,2026-03-13,-1.09,0.4256
VST,2026-02-11,-2.66,-0.0174
VTR,2026-03-13,-2.58,0.4852
VTR,2026-02-11,2.11,0.0322
VTRS,2026-03-13,-0.88,0.2858
VTRS,2026-02-11,1.91,0.159
VXN,2026-03-13,0.23,
VXN,2026-02-11,1.56,
VZ,2026-03-13,-1.42,0.6351
VZ,2026-02-11,1.16,-0.5233
WAB,2026-03-13,0.01,0.5519
WAB,2026-02-11,1.44,0.1452
WAT,2026-03-13,-2.2,0.265
WAT,2026-02-11,2.34,-0.4725
WBD,2026-03-13,-1.44,1.1414
WBD,2026-02-11,-0.29,1.8193
WDAY,2026-03-13,-1.93,0.0253
WDAY,2026-02-11,1.71,0.1719
WDC,2026-03-13,-1.85,0.1702
WDC,2026-02-11,-0.34,-0.0364
WEAT,2026-03-13,1.6,0.6097
WEAT,2026-02-11,0.99,0.5323
WEC,2026-03-13,1.91,0.1828
WEC,2026-02-11,1.38,0.6424
WELL,2026-03-13,-3.11,0.3516
WELL,2026-02-11,2.38,-0.0433
WFC,2026-03-13,0.05,0.1435
WFC,2026-02-11,1.81,-0.0983
WM,2026-03-13,1.64,-0.0819
WM,2026-02-11,0.67,0.0087
WMB,2026-03-13,-2.23,0.9041
WMB,2026-02-11,1.18,-0.0395
WMT,2026-03-13,-1.12,-0.0552
WMT,2026-02-11,1.59,0.2575
WRB,2026-03-13,-0.06,0.123
WRB,2026-02-11,-1.27,0.0793
WSM,2026-03-13,-0.39,0.4989
WSM,2026-02-11,-0.8,0.3472
WST,2026-03-13,-1.15,0.0898
WST,2026-02-11,1.44,0.0954
WTW,2026-03-13,-2.5,0.0536
WTW,2026-02-11,2.25,-0.4241
WY,2026-03-13,0.99,0.4592
WY,2026-02-11,-2.88,0.3594
WYNN,2026-03-13,0.22,-0.077
WYNN,2026-02-11,1.45,0.3492
XEL,2026-03-13,-0.18,0.1613
XEL,2026-02-11,0.24,0.187
XES,2026-03-13,-2.56,0.8526
XES,2026-02-11,1.59,0.1143
XLB,2026-03-13,-2.56,1.7645
XLB,2026-02-11,1.41,0.1774
XLC,2026-03-13,-1.0,0.4863
XLC,2026-02-11,1.18,0.1549
XLE,2026-03-13,-1.85,0.8082
XLE,2026-02-11,-1.3,0.1727
XLF,2026-03-13,-0.01,0.3816
XLF,2026-02-11,1.17,0.0104
XLI,2026-03-13,0.93,0.4175
XLI,2026-02-11,-0.16,0.2307
XLK,2026-03-13,-1.82,0.5154
XLK,2026-02-11,1.73,0.0301
XLP,2026-03-13,0.06,0.8406
XLP,2026-02-11,-0.95,-0.2333
XLRE,2026-03-13,-1.66,2.2467
XLRE,2026-02-11,1.37,-0.1906
XLU,2026-03-13,-0.17,0.2154
XLU,2026-02-11,-1.22,-0.024
XLV,2026-03-13,0.27,0.7471
XLV,2026-02-11,1.17,0.0497
XLY,2026-03-13,1.29,0.6673
XLY,2026-02-11,-0.27,0.0925
XOM,2026-03-13,-1.02,0.1005
XOM,2026-02-11,-1.71,0.2156
XOP,2026-03-13,-1.05,0.391
XOP,2026-02-11,0.97,0.063
XYL,2026-03-13,-2.68,0.3451
XYL,2026-02-11,1.92,-0.3958
XYZ,2026-03-13,0.7,-0.3519
XYZ,2026-02-11,1.91,0.2663
YUM,2026-03-13,0.25,-0.0146
YUM,2026-02-11,0.77,-0.1174
ZBH,2026-03-13,-0.51,0.4171
ZBH,2026-02-11,2.02,0.0228
ZBRA,2026-03-13,-0.06,-0.1177
ZBRA,2026-02-11,1.08,0.3907
ZTS,2026-03-13,1.1,0.0862
ZTS,2026-02-11,0.4,0.763
