Date,Ticker,Ticker_name,Exposure,Category,model_score_mtd_change,current_model_score,previous_model_score
2026-04-16,GM,GENERAL MOTORS COMPANY,Consumer Discretionary,Consumer Discretionary,-50.0,3.0,53.0
2026-04-16,GNK,GENCO SHIPPING & TRADING LIMITED,,MR Discretion,-84.0,-52.0,32.0
2026-04-16,GNRC,GENERAC HOLDINGS INC.,Industrials,Industrials,14.0,42.0,28.0
2026-04-16,GOOGL,ALPHABET INC.,Communication Services,Communication Services,0.0,15.0,15.0
2026-04-16,GPC,GENUINE PARTS COMPANY,Consumer Discretionary,Consumer Discretionary,-98.0,-24.0,74.0
2026-04-16,GPN,GLOBAL PAYMENTS INC.,Financials,Financials,-36.0,-37.0,-1.0
2026-04-16,GREK,GLBL X MSCI GREECE,,Foreign,-37.0,-37.0,0.0
2026-04-16,GRMN,GARMIN LTD,Consumer Discretionary,Consumer Discretionary,-19.0,-27.0,-8.0
2026-04-16,GS,"THE GOLDMAN SACHS GROUP, INC.",Financials,Financials,-115.0,-41.0,74.0
2026-04-16,GWW,"W.W. GRAINGER, INC.",Industrials,Industrials,-57.0,-32.0,25.0
2026-04-16,HAL,HALLIBURTON COMPANY,Energy,Energy,44.0,12.0,-32.0
2026-04-16,HAS,"HASBRO, INC.",Consumer Discretionary,Consumer Discretionary,-19.0,35.0,54.0
2026-04-16,HBAN,HUNTINGTON BANCSHARES INC.,Financials,Financials,-117.0,-40.0,77.0
2026-04-16,HCA,"HCA HEALTHCARE, INC.",Health Care,Health Care,68.0,48.0,-20.0
2026-04-16,HD,"THE HOME DEPOT, INC.",Consumer Discretionary,Consumer Discretionary,-28.0,-28.0,0.0
2026-04-16,HIG,THE HARTFORD FINANCIAL SERVICES GROUP,Financials,Financials,-69.0,-17.0,52.0
2026-04-16,HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",Industrials,Industrials,43.0,28.0,-15.0
2026-04-16,HLT,HILTON WORLDWIDE HOLDINGS INC.,Consumer Discretionary,Consumer Discretionary,-71.0,-33.0,38.0
2026-04-16,HLX,"HELIX ENERGY SOLUTIONS GROUP, INC.",,MR Discretion,29.0,5.0,-24.0
2026-04-16,HON,HONEYWELL INTERNATIONAL INC.,Industrials,Industrials,-70.0,11.0,81.0
2026-04-16,HOOD,"ROBINHOOD MARKETS, INC.",Financials,Financials,-20.0,-36.0,-16.0
2026-04-16,HPE,HEWLETT PACKARD ENTERPRISE COMPANY,Information Technology,Information Technology,-13.0,-41.0,-28.0
2026-04-16,HPQ,HP INC.,Information Technology,Information Technology,-16.0,-43.0,-27.0
2026-04-16,HRL,HORMEL FOODS ,Consumer Staples,Consumer Staples,-19.0,27.0,46.0
2026-04-16,HSIC,"HENRY SCHEIN, INC.",Health Care,Health Care,-40.0,-17.0,23.0
2026-04-16,HST,"HOST HOTELS & RESORTS, INC.",Real Estate,Real Estate,-97.0,-40.0,57.0
2026-04-16,HSY,THE HERSHEY COMPANY,Consumer Staples,Consumer Staples,-34.0,-11.0,23.0
2026-04-16,HUBB,HUBBELL INC.,Industrials,Industrials,-14.0,-27.0,-13.0
2026-04-16,HUM,HUMANA INC.,Health Care,Health Care,-61.0,-16.0,45.0
2026-04-16,HWM,HOWMET AEROSPACE INC.,Industrials,Industrials,2.0,-8.0,-10.0
2026-04-16,HYD,VANECK:HIGH YIELD MUNI,,Bonds,-129.0,-37.0,92.0
2026-04-16,HYG,ISHARES:IBOXX $HY CORP,Bonds,Bonds,-60.0,-57.0,3.0
2026-04-16,IBKR,"INTERACTIVE BROKERS GROUP, INC.",Financials,Financials,-38.0,-36.0,2.0
2026-04-16,IBM,INTERNATIONAL BUSINESS MACHINES ,Information Technology,Information Technology,-18.0,-21.0,-3.0
2026-04-16,ICE,"INTERCONTINENTAL EXCHANGE, INC.",Financials,Financials,-87.0,-53.0,34.0
2026-04-16,ICL,ICL GROUP LTD,,MR Discretion,0.0,-5.0,-5.0
2026-04-16,IDXX,"IDEXX LABORATORIES, INC.",Health Care,Health Care,-1.0,26.0,27.0
2026-04-16,IEF,ISHARES:7-10 TRS BD ETF,Bonds,Bonds,-54.0,8.0,62.0
2026-04-16,IEX,IDEX ,Industrials,Industrials,-67.0,-54.0,13.0
2026-04-16,IFF,INTERNATIONAL FLAVORS & FRAGRANCES INC.,Materials,Materials,-89.0,-56.0,33.0
2026-04-16,INCY,INCYTE ,Health Care,Health Care,-63.0,30.0,93.0
2026-04-16,INDA,ISHARES:MSCI INDIA,,Foreign,-89.0,-41.0,48.0
2026-04-16,INTC,INTEL ,Information Technology,Information Technology,-31.0,-30.0,1.0
2026-04-16,INTU,INTUIT INC.,Information Technology,Information Technology,101.0,32.0,-69.0
2026-04-16,INVH,INVITATION HOMES INC.,Real Estate,Real Estate,-79.0,-43.0,36.0
2026-04-16,IP,INTERNATIONAL PAPER COMPANY,Materials,Materials,-60.0,-26.0,34.0
2026-04-16,IQV,IQVIA HOLDINGS INC,Health Care,Health Care,-5.0,-10.0,-5.0
2026-04-16,IR,INGERSOLL RAND INC.,Industrials,Industrials,-77.0,-64.0,13.0
2026-04-16,IRM,IRON MOUNTAIN INC.,Real Estate,Real Estate,-85.0,-49.0,36.0
2026-04-16,ISRG,"INTUITIVE SURGICAL, INC.",Health Care,Health Care,36.0,20.0,-16.0
2026-04-16,IT,"GARTNER, INC.",Information Technology,Information Technology,36.0,15.0,-21.0
2026-04-16,ITW,ILLINOIS TOOL WORKS INC.,Industrials,Industrials,-20.0,11.0,31.0
2026-04-16,IVZ,INVESCO LTD.,Financials,Financials,-45.0,13.0,58.0
2026-04-16,IWD,ISHARES:RUSS 1000 VL ETF,,Sector & Style ETFs,-77.0,-57.0,20.0
2026-04-16,IWF,ISHARES:RUSS 1000 GR ETF,,Sector & Style ETFs,-42.0,-28.0,14.0
2026-04-16,IWM,ISHARES:RUSS 2000 ETF,,Sector & Style ETFs,-108.0,-60.0,48.0
2026-04-16,J,JACOBS SOLUTIONS INC.,Industrials,Industrials,-16.0,3.0,19.0
2026-04-16,JBHT,"J. B. HUNT TRANSPORT SERVICES, INC.",Industrials,Industrials,-70.0,-8.0,62.0
2026-04-16,JBL,JABIL INC.,Information Technology,Information Technology,-47.0,-81.0,-34.0
2026-04-16,JCI,JOHNSON CONTROLS INTERNATIONAL PLC,Industrials,Industrials,59.0,51.0,-8.0
2026-04-16,JKHY,"JACK HENRY & ASSOCIATES, INC.",Financials,Financials,20.0,12.0,-8.0
2026-04-16,JNJ,JOHNSON & JOHNSON,Health Care,Health Care,-69.0,8.0,77.0
2026-04-16,JNK,SPDR BBG HIGH YIELD BD,,Bonds,-39.0,-36.0,3.0
2026-04-16,JPM,JPMORGAN CHASE & CO.,Financials,Financials,-59.0,-53.0,6.0
2026-04-16,KDP,KEURIG DR PEPPER INC.,Consumer Staples,Consumer Staples,-35.0,-5.0,30.0
2026-04-16,KEY,KEYCORP,Financials,Financials,-91.0,-43.0,48.0
2026-04-16,KEYS,"KEYSIGHT TECHNOLOGIES, INC.",Information Technology,Information Technology,-4.0,-3.0,1.0
2026-04-16,KHC,THE KRAFT HEINZ COMPANY,Consumer Staples,Consumer Staples,-88.0,-41.0,47.0
2026-04-16,KIM,KIMCO REALTY .,Real Estate,Real Estate,-87.0,-12.0,75.0
2026-04-16,KKR,KKR & CO. INC.,Financials,Financials,-6.0,-23.0,-17.0
2026-04-16,KLAC,KLA ,Information Technology,Information Technology,8.0,-8.0,-16.0
2026-04-16,KMB,KIMBERLY-CLARK ,Consumer Staples,Consumer Staples,-6.0,11.0,17.0
2026-04-16,KMI,"KINDER MORGAN, INC.",Energy,Energy,13.0,13.0,0.0
2026-04-16,KO,THE COCA-COLA COMPANY,Consumer Staples,Consumer Staples,-72.0,7.0,79.0
2026-04-16,KR,THE KROGER CO.,Consumer Staples,Consumer Staples,58.0,12.0,-46.0
2026-04-16,KVUE,KENVUE INC.,Consumer Staples,Consumer Staples,-19.0,-18.0,1.0
2026-04-16,L,LOEWS ,Financials,Financials,-58.0,15.0,73.0
2026-04-16,LDOS,"LEIDOS HOLDINGS, INC.",Industrials,Industrials,-44.0,-20.0,24.0
2026-04-16,LEN,LENNAR ,Consumer Discretionary,Consumer Discretionary,-16.0,-5.0,11.0
2026-04-16,LH,LABORATORY  OF AMERICA HOLDINGS,Health Care,Health Care,-55.0,-8.0,47.0
2026-04-16,LHX,"L3HARRIS TECHNOLOGIES, INC.",Industrials,Industrials,38.0,23.0,-15.0
2026-04-16,LII,LENNOX INTERNATIONAL INC.,Industrials,Industrials,-23.0,-22.0,1.0
2026-04-16,LIN,LINDE PUBLIC LIMITED COMPANY,Materials,Materials,-21.0,-31.0,-10.0
2026-04-16,LITE,LUMENTUM HOLDINGS INC.,Information Technology,Information Technology,19.0,-21.0,-40.0
2026-04-16,LLY,ELI LILLY AND COMPANY,Health Care,Health Care,-18.0,29.0,47.0
2026-04-16,LMT,LOCKHEED MARTIN ,Industrials,Industrials,-15.0,8.0,23.0
2026-04-16,LNT,ALLIANT ENERGY ,Utilities,Utilities,-73.0,-2.0,71.0
2026-04-16,LOW,"LOWE'S COMPANIES, INC.",Consumer Discretionary,Consumer Discretionary,-143.0,-53.0,90.0
2026-04-16,LQD,ISHARES:IBOXX $IG CORP,Bonds,Bonds,-79.0,-32.0,47.0
2026-04-16,LRCX,LAM RESEARCH ,Information Technology,Information Technology,14.0,6.0,-8.0
2026-04-16,LULU,LULULEMON ATHLETICA INC.,Consumer Discretionary,Consumer Discretionary,27.0,33.0,6.0
2026-04-16,LUV,SOUTHWEST AIRLINES CO.,Industrials,Industrials,12.0,12.0,0.0
2026-04-16,LVS,LAS VEGAS SANDS CORP.,Consumer Discretionary,Consumer Discretionary,-11.0,-3.0,8.0
2026-04-16,LYB,LYONDELLBASELL INDUSTRIES NV,Materials,Materials,26.0,-11.0,-37.0
2026-04-16,LYV,"LIVE NATION ENTERTAINMENT, INC.",Communication Services,Communication Services,-15.0,-15.0,0.0
2026-04-16,MA,MASTERCARD INC..,Financials,Financials,-23.0,-19.0,4.0
2026-04-16,MAA,"MID-AMERICA APARTMENT COMMUNITIES, INC.",Real Estate,Real Estate,3.0,3.0,0.0
2026-04-16,MAR,"MARRIOTT INTERNATIONAL, INC.",Consumer Discretionary,Consumer Discretionary,-56.0,-20.0,36.0
2026-04-16,MAS,MASCO ,Industrials,Industrials,-97.0,-44.0,53.0
2026-04-16,MCD,MCDONALD'S ,Consumer Discretionary,Consumer Discretionary,24.0,47.0,23.0
2026-04-16,MCHI,ISHARES:MSCI CHINA,,Foreign,-20.0,-5.0,15.0
2026-04-16,MCHP,MICROCHIP TECHNOLOGY INC.,Information Technology,Information Technology,-81.0,-33.0,48.0
2026-04-16,MCK,MCKESSON ,Health Care,Health Care,35.0,17.0,-18.0
2026-04-16,MCO,MOODY'S ,Financials,Financials,-63.0,-27.0,36.0
2026-04-16,MDLZ,"MONDELEZ INTERNATIONAL, INC.",Consumer Staples,Consumer Staples,-40.0,5.0,45.0
2026-04-16,MDT,MEDTRONIC PUBLIC LIMITED COMPANY,Health Care,Health Care,40.0,40.0,0.0
2026-04-16,MDY,SPDR S&P MIDCAP 400 ETF,,Sector & Style ETFs,-118.0,-100.0,18.0
2026-04-16,MET,"METLIFE, INC.",Financials,Financials,-47.0,-35.0,12.0
2026-04-16,META,"META PLATFORMS, INC.",Communication Services,Communication Services,-36.0,-36.0,0.0
2026-04-16,MGM,MGM RESORTS INTERNATIONAL,Consumer Discretionary,Consumer Discretionary,12.0,-19.0,-31.0
2026-04-16,MKC,"MCCORMICK & COMPANY, INC.",Consumer Staples,Consumer Staples,-22.0,-22.0,0.0
2026-04-16,MLM,"MARTIN MARIETTA MATERIALS, INC.",Materials,Materials,-47.0,-23.0,24.0
2026-04-16,MMM,3M COMPANY,Industrials,Industrials,-113.0,-52.0,61.0
2026-04-16,MNST,MONSTER BEVERAGE ,Consumer Staples,Consumer Staples,28.0,30.0,2.0
2026-04-16,MO,"ALTRIA GROUP, INC.",Consumer Staples,Consumer Staples,-32.0,52.0,84.0
2026-04-16,MOS,THE MOSAIC COMPANY,Materials,Materials,-58.0,-36.0,22.0
2026-04-16,MP,MP MATERIALS CORP,,MR Discretion,-9.0,-22.0,-13.0
2026-04-16,MPC,MARATHON PETROLEUM ,Energy,Energy,87.0,51.0,-36.0
2026-04-16,MPWR,"MONOLITHIC POWER SYSTEMS, INC.",Information Technology,Information Technology,-62.0,-56.0,6.0
2026-04-16,MRK,"MERCK & CO., INC.",Health Care,Health Care,51.0,28.0,-23.0
2026-04-16,MRNA,"MODERNA, INC.",Health Care,Health Care,-51.0,-27.0,24.0
2026-04-16,MRSH,"MARSH & MCLENNAN COMPANIES, INC.",Financials,Financials,-82.0,-35.0,47.0
2026-04-16,MS,MORGAN STANLEY,Financials,Financials,-66.0,-26.0,40.0
2026-04-16,MSCI,MSCI INC.,Financials,Financials,-30.0,-16.0,14.0
2026-04-16,MSFT,MICROSOFT ,Information Technology,Information Technology,26.0,6.0,-20.0
2026-04-16,MSI,"MOTOROLA SOLUTIONS, INC.",Information Technology,Information Technology,-7.0,20.0,27.0
2026-04-16,MTB,M&T BANK ,Financials,Financials,-92.0,-18.0,74.0
2026-04-16,MTD,METTLER-TOLEDO INTERNATIONAL INC.,Health Care,Health Care,-92.0,-27.0,65.0
2026-04-16,MTUM,ISHARES:MSCI USA MOM FCT,,Sector & Style ETFs,-72.0,-68.0,4.0
2026-04-16,MU,"MICRON TECHNOLOGY, INC.",Information Technology,Information Technology,60.0,50.0,-10.0
2026-04-16,MUB,ISHARES:NATL MUNI BOND,,Bonds,-75.0,-13.0,62.0
2026-04-16,NCLH,NORWEGIAN CRUISE LINE HOLDINGS LTD.,Consumer Discretionary,Consumer Discretionary,-39.0,-22.0,17.0
2026-04-16,NDAQ,"NASDAQ, INC.",Financials,Financials,-48.0,-44.0,4.0
2026-04-16,NDSN,NORDSON ,Industrials,Industrials,-64.0,-28.0,36.0
2026-04-16,NDX,NASDAQ 100 INDEX,,Indices,-38.0,-27.0,11.0
2026-04-16,NEE,"NEXTERA ENERGY, INC.",Utilities,Utilities,-56.0,-2.0,54.0
2026-04-16,NEM,NEWMONT ,Materials,Materials,26.0,26.0,0.0
2026-04-16,NFLX,"NETFLIX, INC.",Communication Services,Communication Services,-16.0,-26.0,-10.0
2026-04-16,NI,NISOURCE INC.,Utilities,Utilities,-90.0,-14.0,76.0
2026-04-16,NKE,"NIKE, INC.",Consumer Discretionary,Consumer Discretionary,18.0,19.0,1.0
2026-04-16,NOC,NORTHROP GRUMMAN ,Industrials,Industrials,12.0,23.0,11.0
2026-04-16,NORW,GLBL X MSCI NORWAY ETF,,Foreign,45.0,44.0,-1.0
2026-04-16,NOV,NOV INC.,,MR Discretion,-58.0,11.0,69.0
2026-04-16,NOW,"SERVICENOW, INC.",Information Technology,Information Technology,10.0,13.0,3.0
2026-04-16,NQ=F,NASDAQ 100 FUTURES,,Futures,-30.0,-27.0,3.0
2026-04-16,NRG,"NRG ENERGY, INC.",Utilities,Utilities,5.0,-5.0,-10.0
2026-04-16,NSC,NORFOLK SOUTHERN ,Industrials,Industrials,-96.0,-23.0,73.0
2026-04-16,NTAP,"NETAPP, INC.",Information Technology,Information Technology,-8.0,-54.0,-46.0
2026-04-16,NTRS,NORTHERN TRUST ,Financials,Financials,-127.0,-64.0,63.0
2026-04-16,NUE,NUCOR ,Materials,Materials,-124.0,-77.0,47.0
2026-04-16,NVDA,NVIDIA ,Information Technology,Information Technology,2.0,-36.0,-38.0
2026-04-16,NVR,"NVR, INC.",Consumer Discretionary,Consumer Discretionary,-79.0,-59.0,20.0
2026-04-16,NWSA,NEWS CORP.,Communication Services,Communication Services,-2.0,-9.0,-7.0
2026-04-16,NXPI,NXP SEMICONDUCTORS NV,Information Technology,Information Technology,-128.0,-43.0,85.0
2026-04-16,O,REALTY INCOME ,Real Estate,Real Estate,-56.0,-1.0,55.0
2026-04-16,ODFL,"OLD DOMINION FREIGHT LINE, INC.",Industrials,Industrials,-81.0,-54.0,27.0
2026-04-16,OEF,ISHARES:S&P 100,,Sector & Style ETFs,-56.0,-36.0,20.0
2026-04-16,OKE,"ONEOK, INC.",Energy,Energy,91.0,71.0,-20.0
2026-04-16,OMC,OMNICOM GROUP INC.,Communication Services,Communication Services,-43.0,-19.0,24.0
2026-04-16,ON,ON SEMICONDUCTOR ,Information Technology,Information Technology,-24.0,-23.0,1.0
2026-04-16,ORCL,ORACLE ,Information Technology,Information Technology,-31.0,-36.0,-5.0
2026-04-16,ORLY,"O'REILLY AUTOMOTIVE, INC.",Consumer Discretionary,Consumer Discretionary,-11.0,-32.0,-21.0
2026-04-16,OTIS,OTIS WORLDWIDE ,Industrials,Industrials,-31.0,-31.0,0.0
2026-04-16,OXY,OCCIDENTAL PETROLEUM ,Energy,Energy,55.0,33.0,-22.0
2026-04-16,PAM,PAMPA ENERGIA SA,,MR Discretion,56.0,13.0,-43.0
2026-04-16,PANW,"PALO ALTO NETWORKS, INC.",Information Technology,Information Technology,0.0,-44.0,-44.0
2026-04-16,PAYX,"PAYCHEX, INC.",Industrials,Industrials,-40.0,-28.0,12.0
2026-04-16,PBR,BRAZILIAN PETROLEUM  - PETROBRAS,,MR Discretion,54.0,3.0,-51.0
2026-04-16,PCAR,PACCAR INC,Industrials,Industrials,-139.0,-54.0,85.0
2026-04-16,PCG,PG&E ,Utilities,Utilities,29.0,69.0,40.0
2026-04-16,PEG,PUBLIC SERVICE ENTERPRISE GROUP INC.,Utilities,Utilities,-10.0,44.0,54.0
2026-04-16,PEP,"PEPSICO, INC.",Consumer Staples,Consumer Staples,-41.0,22.0,63.0
2026-04-16,PFE,PFIZER INC.,Health Care,Health Care,18.0,34.0,16.0
2026-04-16,PFF,ISHARES:PREF AND INC SEC,,Bonds,-58.0,6.0,64.0
2026-04-16,PFG,"PRINCIPAL FINANCIAL GROUP, INC.",Financials,Financials,-84.0,-27.0,57.0
2026-04-16,PG,THE PROCTER & GAMBLE COMPANY,Consumer Staples,Consumer Staples,24.0,24.0,0.0
2026-04-16,PGR,THE PROGRESSIVE ,Financials,Financials,-15.0,-36.0,-21.0
2026-04-16,PH,PARKER-HANNIFIN ,Industrials,Industrials,-8.0,-18.0,-10.0
2026-04-16,PHM,"PULTEGROUP, INC.",Consumer Discretionary,Consumer Discretionary,-93.0,-35.0,58.0
2026-04-16,PKG,PACKAGING  OF AMERICA,Materials,Materials,-23.0,13.0,36.0
2026-04-16,PLD,"PROLOGIS, INC.",Real Estate,Real Estate,-5.0,13.0,18.0
2026-04-16,PLTR,PALANTIR TECHNOLOGIES INC.,Information Technology,Information Technology,-16.0,-12.0,4.0
2026-04-16,PM,PHILIP MORRIS INTERNATIONAL INC.,Consumer Staples,Consumer Staples,9.0,9.0,0.0
2026-04-16,PNC,"THE PNC FINANCIAL SERVICES GROUP, INC.",Financials,Financials,-109.0,-61.0,48.0
2026-04-16,PNR,PENTAIR PUBLIC LIMITED COMPANY,Industrials,Industrials,-55.0,-35.0,20.0
2026-04-16,PNW,PINNACLE WEST CAPITAL ,Utilities,Utilities,-52.0,29.0,81.0
2026-04-16,PODD,INSULET ,Health Care,Health Care,-2.0,-2.0,0.0
2026-04-16,POOL,POOL ,Consumer Discretionary,Consumer Discretionary,-120.0,-43.0,77.0
2026-04-16,POWA,INVESCO BLOOMBERG PRICING POWER,,Sector & Style ETFs,-77.0,-43.0,34.0
2026-04-16,PPG,"PPG INDUSTRIES, INC.",Materials,Materials,-103.0,-40.0,63.0
2026-04-16,PPL,PPL ,Utilities,Utilities,-51.0,-56.0,-5.0
2026-04-16,PPLT,ABRDN:PHYSICAL PLATINUM,,Commodities,2.0,22.0,20.0
2026-04-16,PRU,"PRUDENTIAL FINANCIAL, INC.",Financials,Financials,-59.0,-64.0,-5.0
2026-04-16,PSA,PUBLIC STORAGE.,Real Estate,Real Estate,-84.0,-40.0,44.0
2026-04-16,PSKY,PARAMOUNT SKYDANCE ,Communication Services,Communication Services,-42.0,-9.0,33.0
2026-04-16,PSX,PHILLIPS 66,Energy,Energy,44.0,11.0,-33.0
2026-04-16,PTC,PTC INC.,Information Technology,Information Technology,-37.0,12.0,49.0
2026-04-16,PWR,"QUANTA SERVICES, INC.",Industrials,Industrials,-30.0,-16.0,14.0
2026-04-16,PYPL,"PAYPAL HOLDINGS, INC.",Financials,Financials,-15.0,-20.0,-5.0
2026-04-16,Q,"QNITY ELECTRONICS, INC.",Information Technology,Information Technology,-34.0,-62.0,-28.0
2026-04-16,QAT,ISHARES:MSCI QATAR,,Foreign,-80.0,-44.0,36.0
2026-04-16,QCOM,QUALCOMM INC.,Information Technology,Information Technology,-25.0,-19.0,6.0
2026-04-16,QQQ,INVESCO QQQ TRUST 1,,Sector & Style ETFs,-64.0,-36.0,28.0
2026-04-16,QUAL,ISHARES:MSCI USA QF,,Sector & Style ETFs,-75.0,-57.0,18.0
2026-04-16,RCL,ROYAL CARIBBEAN CRUISES LTD.,Consumer Discretionary,Consumer Discretionary,-68.0,-25.0,43.0
2026-04-16,REG,REGENCY CENTERS ,Real Estate,Real Estate,-23.0,-14.0,9.0
2026-04-16,REGN,"REGENERON PHARMACEUTICALS, INC.",Health Care,Health Care,6.0,26.0,20.0
2026-04-16,RF,REGIONS FINANCIAL ,Financials,Financials,-114.0,-40.0,74.0
2026-04-16,RIG,TRANSOCEAN LTD,,MR Discretion,8.0,25.0,17.0
2026-04-16,RJF,"RAYMOND JAMES FINANCIAL, INC.",Financials,Financials,-47.0,-7.0,40.0
2026-04-16,RL,RALPH LAUREN ,Consumer Discretionary,Consumer Discretionary,-46.0,-28.0,18.0
2026-04-16,RMD,RESMED INC.,Health Care,Health Care,-5.0,-5.0,0.0
2026-04-16,ROK,"ROCKWELL AUTOMATION, INC.",Industrials,Industrials,-88.0,-61.0,27.0
2026-04-16,ROKU,"ROKU, INC.",,MR Discretion,-40.0,-20.0,20.0
2026-04-16,ROL,"ROLLINS, INC.",Industrials,Industrials,-27.0,-3.0,24.0
2026-04-16,ROP,"ROPER TECHNOLOGIES, INC.",Information Technology,Information Technology,34.0,-2.0,-36.0
2026-04-16,ROST,"ROSS STORES, INC.",Consumer Discretionary,Consumer Discretionary,-4.0,-41.0,-37.0
2026-04-16,RSG,"REPUBLIC SERVICES, INC.",Industrials,Industrials,3.0,15.0,12.0
2026-04-16,RSP,INVESCO S&P500 EWGHT,,Sector & Style ETFs,-73.0,-53.0,20.0
2026-04-16,RTX,RTX ,Industrials,Industrials,-18.0,-18.0,0.0
2026-04-16,RUT,RUSSELL 2000 INDEX,,Indices,-82.0,-51.0,31.0
2026-04-16,RVTY,"REVVITY, INC.",Health Care,Health Care,-61.0,-5.0,56.0
2026-04-16,SATS,ECHOSTAR CORPORATION,Communication Services,Communication Services,-64.0,-1.0,63.0
2026-04-16,SBAC,SBA COMMUNICATIONS ,Real Estate,Real Estate,-23.0,-23.0,0.0
2026-04-16,SBLK,STAR BULK CARRIERS CORP.,,MR Discretion,-24.0,-27.0,-3.0
2026-04-16,SBUX,STARBUCKS ,Consumer Discretionary,Consumer Discretionary,-102.0,-40.0,62.0
2026-04-16,SCHP,SCHWAB STR:US TIPS,,Bonds,-9.0,30.0,39.0
2026-04-16,SCHW,THE CHARLES SCHWAB ,Financials,Financials,6.0,20.0,14.0
2026-04-16,SD,"SANDRIDGE ENERGY, INC.",,MR Discretion,37.0,70.0,33.0
2026-04-16,SDY,SPDR S&P DIVIDEND,,Sector & Style ETFs,-65.0,2.0,67.0
2026-04-16,SHW,THE SHERWIN-WILLIAMS COMPANY,Materials,Materials,-101.0,-53.0,48.0
2026-04-16,SHY,ISHARES:1-3 TRS BD ETF,Bonds,Bonds,-57.0,-21.0,36.0
2026-04-16,SILJ,ETFMG PRIME JR SILVR MNR,,Commodities,-18.0,-18.0,0.0
2026-04-16,SJM,THE J. M. SMUCKER COMPANY,Consumer Staples,Consumer Staples,5.0,14.0,9.0
2026-04-16,SLB,SCHLUMBERGER N.V.,Energy,Energy,-38.0,-35.0,3.0
2026-04-16,SLV,ISHARES:SILVER TRUST,,Commodities,-18.0,-18.0,0.0
2026-04-16,SM,SM ENERGY COMPANY,,MR Discretion,51.0,8.0,-43.0
2026-04-16,SMCI,"SUPER MICRO COMPUTER, INC.",Information Technology,Information Technology,-8.0,-10.0,-2.0
2026-04-16,SMH,VANECK:SEMICONDUCTOR,,Sector & Style ETFs,-44.0,-28.0,16.0
2026-04-16,SNA,SNAP-ON INC.,Industrials,Industrials,10.0,46.0,36.0
2026-04-16,SNDK,SANDISK CORPORATION,Information Technology,Information Technology,57.0,62.0,5.0
2026-04-16,SNPS,"SYNOPSYS, INC.",Information Technology,Information Technology,28.0,-10.0,-38.0
2026-04-16,SO,THE SOUTHERN COMPANY,Utilities,Utilities,-23.0,-1.0,22.0
2026-04-16,SOLV,SOLVENTUM ,Health Care,Health Care,-52.0,-12.0,40.0
2026-04-16,SOYB,TEUCRIUM:SOYBEAN,,Commodities,-25.0,17.0,42.0
2026-04-16,SPG,"SIMON PROPERTY GROUP, INC.",Real Estate,Real Estate,-64.0,-36.0,28.0
2026-04-16,SPGI,S&P GLOBAL INC.,Financials,Financials,-23.0,-19.0,4.0
2026-04-16,SPHB,INVESCO S&P500 HI BE,,Sector & Style ETFs,-52.0,-36.0,16.0
2026-04-16,SPLV,INVESCO S&P500 LOWVL,,Sector & Style ETFs,-37.0,30.0,67.0
2026-04-16,SPX,S&P 500 INDEX,,Indices,-13.0,-10.0,3.0
2026-04-16,SPY,SPDR S&P 500 ETF,,Sector & Style ETFs,-40.0,-20.0,20.0
2026-04-16,SRE,SEMPRA,Utilities,Utilities,14.0,11.0,-3.0
2026-04-16,STE,STERIS PUBLIC LIMITED COMPANY,Health Care,Health Care,-91.0,-35.0,56.0
2026-04-16,STIP,ISHARES:0-5 TIPS BD ETF,Bonds,Bonds,0.0,-3.0,-3.0
2026-04-16,STLA,STELLANTIS NV,,MR Discretion,-82.0,-53.0,29.0
2026-04-16,STLD,"STEEL DYNAMICS, INC.",Materials,Materials,-126.0,-53.0,73.0
2026-04-16,STNG,SCORPIO TANKERS INC.,,MR Discretion,-19.0,19.0,38.0
2026-04-16,STT,STATE STREET ,Financials,Financials,-63.0,-37.0,26.0
2026-04-16,STX,SEAGATE TECHNOLOGY HOLDINGS,Information Technology,Information Technology,5.0,12.0,7.0
2026-04-16,STZ,"CONSTELLATION BRANDS, INC.",Consumer Staples,Consumer Staples,-59.0,-85.0,-26.0
2026-04-16,SW,SMURFIT WESTROCK PUBLIC LIMITED COMPANY,Materials,Materials,-103.0,-39.0,64.0
2026-04-16,SWK,"STANLEY BLACK & DECKER, INC.",Industrials,Industrials,-87.0,-34.0,53.0
2026-04-16,SWKS,"SKYWORKS SOLUTIONS, INC.",Information Technology,Information Technology,1.0,1.0,0.0
2026-04-16,SYF,SYNCHRONY FINANCIAL,Financials,Financials,-22.0,-23.0,-1.0
2026-04-16,SYK,STRYKER ,Health Care,Health Care,-1.0,-1.0,0.0
2026-04-16,SYY,SYSCO ,Consumer Staples,Consumer Staples,18.0,-11.0,-29.0
2026-04-16,T,AT&T INC.,Communication Services,Communication Services,44.0,34.0,-10.0
2026-04-16,TAGS,TEUCRIUM:AGRICULTURAL,,Commodities,100.0,65.0,-35.0
2026-04-16,TAP,MOLSON COORS BEVERAGE COMPANY,Consumer Staples,Consumer Staples,-69.0,-29.0,40.0
2026-04-16,TDG,TRANSDIGM GROUP INC.,Industrials,Industrials,-17.0,-39.0,-22.0
2026-04-16,TDW,TIDEWATER INC.,,MR Discretion,-30.0,-14.0,16.0
2026-04-16,TDY,TELEDYNE TECHNOLOGIES INC.,Information Technology,Information Technology,14.0,5.0,-9.0
