Ticker,Ticker_name,Category,Date,Sharpe_Rank,previous_Sharpe_Rank,Sharpe_Rank_daily_change
UBER,"UBER TECHNOLOGIES, INC.",Industrials,2026-04-14,40.1,45.0,-4.899999999999999
TXT,TEXTRON INC.,Industrials,2026-04-14,39.9,45.4,-5.5
PWR,"QUANTA SERVICES, INC.",Industrials,2026-04-14,39.3,50.2,-10.900000000000006
FAST,FASTENAL COMPANY,Industrials,2026-04-14,30.0,42.7,-12.700000000000003
ADP,"AUTOMATIC DATA PROCESSING, INC.",Industrials,2026-04-14,29.6,31.5,-1.8999999999999986
CHRW,"C.H. ROBINSON WORLDWIDE, INC.",Industrials,2026-04-14,29.2,26.0,3.1999999999999993
BR,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",Industrials,2026-04-14,26.4,23.6,2.799999999999997
J,JACOBS SOLUTIONS INC.,Industrials,2026-04-14,23.6,27.6,-4.0
CTAS,CINTAS ,Industrials,2026-04-14,20.8,16.5,4.300000000000001
AXON,"AXON ENTERPRISE, INC.",Industrials,2026-04-14,18.5,13.7,4.800000000000001
WM,"WASTE MANAGEMENT, INC.",Industrials,2026-04-14,16.1,22.0,-5.899999999999999
RTX,RTX ,Industrials,2026-04-14,15.7,16.5,-0.8000000000000007
LMT,LOCKHEED MARTIN ,Industrials,2026-04-14,15.3,20.8,-5.5
LHX,"L3HARRIS TECHNOLOGIES, INC.",Industrials,2026-04-14,11.7,22.8,-11.100000000000001
HII,"HUNTINGTON INGALLS INDUSTRIES, INC.",Industrials,2026-04-14,9.7,7.3,2.3999999999999995
NOC,NORTHROP GRUMMAN ,Industrials,2026-04-14,8.5,9.7,-1.1999999999999993
LDOS,"LEIDOS HOLDINGS, INC.",Industrials,2026-04-14,7.7,3.8,3.9000000000000004
RSG,"REPUBLIC SERVICES, INC.",Industrials,2026-04-14,5.8,10.9,-5.1000000000000005
GD,GENERAL DYNAMICS ,Industrials,2026-04-14,5.0,8.9,-3.9000000000000004
VRSK,"VERISK ANALYTICS, INC.",Industrials,2026-04-14,5.0,5.4,-0.40000000000000036
INTC,INTEL ,Information Technology,2026-04-14,95.2,98.2,-3.0
AMD,"ADVANCED MICRO DEVICES, INC.",Information Technology,2026-04-14,94.6,93.1,1.5
CDW,CDW ,Information Technology,2026-04-14,94.2,97.0,-2.799999999999997
MPWR,"MONOLITHIC POWER SYSTEMS, INC.",Information Technology,2026-04-14,91.9,95.0,-3.0999999999999943
NXPI,NXP SEMICONDUCTORS NV,Information Technology,2026-04-14,89.9,88.3,1.6000000000000085
ZBRA,ZEBRA TECHNOLOGIES ,Information Technology,2026-04-14,88.3,89.1,-0.7999999999999972
KLAC,KLA ,Information Technology,2026-04-14,87.3,87.1,0.20000000000000284
AVGO,BROADCOM INC.,Information Technology,2026-04-14,85.9,85.5,0.4000000000000057
MCHP,MICROCHIP TECHNOLOGY INC.,Information Technology,2026-04-14,85.1,89.1,-4.0
ON,ON SEMICONDUCTOR ,Information Technology,2026-04-14,84.3,86.7,-2.4000000000000057
TXN,TEXAS INSTRUMENTS INC.,Information Technology,2026-04-14,81.2,84.3,-3.0999999999999943
VRSN,"VERISIGN, INC.",Information Technology,2026-04-14,80.0,87.5,-7.5
KEYS,"KEYSIGHT TECHNOLOGIES, INC.",Information Technology,2026-04-14,79.6,87.9,-8.300000000000011
TEL,TE CONNECTIVITY LTD,Information Technology,2026-04-14,79.2,83.1,-3.8999999999999915
ROP,"ROPER TECHNOLOGIES, INC.",Information Technology,2026-04-14,78.2,83.5,-5.299999999999997
SWKS,"SKYWORKS SOLUTIONS, INC.",Information Technology,2026-04-14,77.2,69.2,8.0
ANET,"ARISTA NETWORKS, INC.",Information Technology,2026-04-14,75.2,74.8,0.4000000000000057
JBL,JABIL INC.,Information Technology,2026-04-14,72.8,76.0,-3.200000000000003
ADI,"ANALOG DEVICES, INC.",Information Technology,2026-04-14,72.4,81.2,-8.799999999999997
Q,"QNITY ELECTRONICS, INC.",Information Technology,2026-04-14,71.4,88.9,-17.5
DELL,DELL TECHNOLOGIES INC.,Information Technology,2026-04-14,71.2,86.7,-15.5
TER,"TERADYNE, INC.",Information Technology,2026-04-14,70.0,84.3,-14.299999999999997
LRCX,LAM RESEARCH ,Information Technology,2026-04-14,67.7,70.8,-3.0999999999999943
STX,SEAGATE TECHNOLOGY HOLDINGS,Information Technology,2026-04-14,67.3,68.1,-0.7999999999999972
NVDA,NVIDIA ,Information Technology,2026-04-14,66.9,60.5,6.400000000000006
GDDY,GODADDY INC.,Information Technology,2026-04-14,66.9,86.9,-20.0
QCOM,QUALCOMM INC.,Information Technology,2026-04-14,66.5,56.5,10.0
LITE,LUMENTUM HOLDINGS INC.,Information Technology,2026-04-14,66.2,68.1,-1.8999999999999915
GLW,CORNING INC.,Information Technology,2026-04-14,64.9,70.8,-5.8999999999999915
HPQ,HP INC.,Information Technology,2026-04-14,64.1,64.1,0.0
AMAT,"APPLIED MATERIALS, INC.",Information Technology,2026-04-14,62.1,66.9,-4.800000000000004
HPE,HEWLETT PACKARD ENTERPRISE COMPANY,Information Technology,2026-04-14,60.9,68.5,-7.600000000000001
ORCL,ORACLE ,Information Technology,2026-04-14,60.9,55.8,5.100000000000001
COHR,COHERENT CORP.,Information Technology,2026-04-14,60.1,61.1,-1.0
CSCO,"CISCO SYSTEMS, INC.",Information Technology,2026-04-14,58.5,60.5,-2.0
SNDK,SANDISK CORPORATION,Information Technology,2026-04-14,53.4,64.9,-11.500000000000007
CDNS,"CADENCE DESIGN SYSTEMS, INC.",Information Technology,2026-04-14,52.6,53.8,-1.1999999999999957
TRMB,TRIMBLE INC.,Information Technology,2026-04-14,52.2,55.4,-3.1999999999999957
FFIV,"F5, INC.",Information Technology,2026-04-14,52.2,43.1,9.100000000000001
CTSH,COGNIZANT TECHNOLOGY SOLUTIONS ,Information Technology,2026-04-14,51.4,60.5,-9.100000000000001
ACN,ACCENTURE PUBLIC LIMITED COMPANY,Information Technology,2026-04-14,51.4,56.5,-5.100000000000001
AAPL,APPLE INC.,Information Technology,2026-04-14,51.4,60.5,-9.100000000000001
CIEN,CIENA CORPORATION,Information Technology,2026-04-14,49.0,62.5,-13.5
SNPS,"SYNOPSYS, INC.",Information Technology,2026-04-14,49.0,56.5,-7.5
IT,"GARTNER, INC.",Information Technology,2026-04-14,48.6,47.4,1.2000000000000028
WDC,WESTERN DIGITAL ,Information Technology,2026-04-14,48.2,49.4,-1.1999999999999957
APH,AMPHENOL ,Information Technology,2026-04-14,47.8,47.0,0.7999999999999972
FICO,FAIR ISAAC ,Information Technology,2026-04-14,43.8,47.0,-3.200000000000003
ADBE,ADOBE INC.,Information Technology,2026-04-14,43.1,58.1,-15.0
MSFT,MICROSOFT ,Information Technology,2026-04-14,42.3,34.3,8.0
FSLR,"FIRST SOLAR, INC.",Information Technology,2026-04-14,42.3,47.8,-5.5
CRWD,"CROWDSTRIKE HOLDINGS, INC.",Information Technology,2026-04-14,39.9,33.1,6.799999999999997
APP,APPLOVIN CORP,Information Technology,2026-04-14,39.5,30.8,8.7
GEN,GEN DIGITAL INC.,Information Technology,2026-04-14,39.5,38.7,0.7999999999999972
PANW,"PALO ALTO NETWORKS, INC.",Information Technology,2026-04-14,39.1,41.1,-2.0
SMCI,"SUPER MICRO COMPUTER, INC.",Information Technology,2026-04-14,37.9,36.9,1.0
TDY,TELEDYNE TECHNOLOGIES INC.,Information Technology,2026-04-14,37.9,45.8,-7.899999999999999
MU,"MICRON TECHNOLOGY, INC.",Information Technology,2026-04-14,29.6,24.0,5.600000000000001
NTAP,"NETAPP, INC.",Information Technology,2026-04-14,28.4,43.5,-15.100000000000001
IBM,INTERNATIONAL BUSINESS MACHINES ,Information Technology,2026-04-14,28.0,29.6,-1.6000000000000014
ADSK,"AUTODESK, INC.",Information Technology,2026-04-14,27.2,21.2,6.0
WDAY,"WORKDAY, INC.",Information Technology,2026-04-14,25.2,31.5,-6.300000000000001
EPAM,"EPAM SYSTEMS, INC.",Information Technology,2026-04-14,24.8,13.7,11.100000000000001
TYL,"TYLER TECHNOLOGIES, INC.",Information Technology,2026-04-14,20.4,16.1,4.299999999999997
DDOG,"DATADOG, INC.",Information Technology,2026-04-14,18.5,21.2,-2.6999999999999993
PLTR,PALANTIR TECHNOLOGIES INC.,Information Technology,2026-04-14,18.1,15.3,2.8000000000000007
FTNT,"FORTINET, INC.",Information Technology,2026-04-14,17.7,20.4,-2.6999999999999993
CRM,"SALESFORCE, INC.",Information Technology,2026-04-14,17.3,27.6,-10.3
MSI,"MOTOROLA SOLUTIONS, INC.",Information Technology,2026-04-14,16.9,17.1,-0.20000000000000284
INTU,INTUIT INC.,Information Technology,2026-04-14,16.1,20.8,-4.699999999999999
NOW,"SERVICENOW, INC.",Information Technology,2026-04-14,13.3,15.3,-2.0
AKAM,"AKAMAI TECHNOLOGIES, INC.",Information Technology,2026-04-14,4.2,12.1,-7.8999999999999995
PTC,PTC INC.,Information Technology,2026-04-14,2.6,3.0,-0.3999999999999999
STLA,STELLANTIS NV,MR Discretion,2026-04-14,99.8,99.4,0.3999999999999915
GGB,GERDAU SA,MR Discretion,2026-04-14,98.0,97.8,0.20000000000000284
TECK,TECK RESOURCES LIMITED,MR Discretion,2026-04-14,82.9,77.6,5.300000000000011
TDW,TIDEWATER INC.,MR Discretion,2026-04-14,82.1,89.1,-7.0
TS,TENARIS SA,MR Discretion,2026-04-14,81.9,99.0,-17.099999999999994
ROKU,"ROKU, INC.",MR Discretion,2026-04-14,71.2,72.4,-1.2000000000000028
SBLK,STAR BULK CARRIERS CORP.,MR Discretion,2026-04-14,67.7,79.2,-11.5
PAM,PAMPA ENERGIA SA,MR Discretion,2026-04-14,66.9,85.1,-18.19999999999999
PBR,BRAZILIAN PETROLEUM  - PETROBRAS,MR Discretion,2026-04-14,62.1,82.5,-20.4
CMBT,CMB.TECH NV,MR Discretion,2026-04-14,62.1,68.5,-6.399999999999999
GNK,GENCO SHIPPING & TRADING LIMITED,MR Discretion,2026-04-14,60.5,80.8,-20.299999999999997
NOV,NOV INC.,MR Discretion,2026-04-14,59.7,68.8,-9.099999999999994
ASC,ARDMORE SHIPPING ,MR Discretion,2026-04-14,59.3,80.4,-21.10000000000001
HLX,"HELIX ENERGY SOLUTIONS GROUP, INC.",MR Discretion,2026-04-14,58.5,85.9,-27.400000000000006
FTI,TECHNIPFMC PLC,MR Discretion,2026-04-14,57.7,84.3,-26.599999999999994
CMRE,COSTAMARE INC.,MR Discretion,2026-04-14,55.8,74.4,-18.60000000000001
XES,SPDR S&P OIL&GAS E&S,MR Discretion,2026-04-14,55.4,81.5,-26.1
SM,SM ENERGY COMPANY,MR Discretion,2026-04-14,53.4,65.3,-11.899999999999999
CRESY,CRESUD INC.,MR Discretion,2026-04-14,52.6,57.7,-5.100000000000001
FRO,FRONTLINE PLC,MR Discretion,2026-04-14,52.6,72.4,-19.800000000000004
STNG,SCORPIO TANKERS INC.,MR Discretion,2026-04-14,50.2,74.0,-23.799999999999997
ICL,ICL GROUP LTD,MR Discretion,2026-04-14,48.2,54.2,-6.0
CCJ,CAMECO ,MR Discretion,2026-04-14,48.0,55.8,-7.799999999999997
URNM,SPROTT URANIUM MINERS,MR Discretion,2026-04-14,43.5,43.1,0.3999999999999986
MP,MP MATERIALS CORP,MR Discretion,2026-04-14,43.1,48.2,-5.100000000000001
GLATF,GLOBAL ATOMIC ,MR Discretion,2026-04-14,35.1,31.9,3.200000000000003
DHT,"DHT HOLDINGS, INC.",MR Discretion,2026-04-14,31.2,51.2,-20.000000000000004
VAL,VALARIS LIMITED,MR Discretion,2026-04-14,31.2,45.8,-14.599999999999998
XOP,SPDR S&P OIL&GAS EXP,MR Discretion,2026-04-14,29.2,35.5,-6.300000000000001
EC,ECOPETROL SA,MR Discretion,2026-04-14,26.2,47.0,-20.8
RIG,TRANSOCEAN LTD,MR Discretion,2026-04-14,22.0,42.3,-20.299999999999997
GEOS,GEOSPACE TECHNOLOGIES ,MR Discretion,2026-04-14,21.2,24.8,-3.6000000000000014
BTI,BRITISH AMERICAN TOBACCO P.L.C.,MR Discretion,2026-04-14,13.3,23.4,-10.099999999999998
CALM,"CAL-MAINE FOODS, INC.",MR Discretion,2026-04-14,12.9,12.9,0.0
SD,"SANDRIDGE ENERGY, INC.",MR Discretion,2026-04-14,12.5,15.3,-2.8000000000000007
CNR,"CORE NATURAL RESOURCES, INC.",MR Discretion,2026-04-14,8.9,12.1,-3.1999999999999993
BTU,PEABODY ENERGY ,MR Discretion,2026-04-14,0.2,1.0,-0.8
NUE,NUCOR ,Materials,2026-04-14,99.4,98.6,0.8000000000000114
VMC,VULCAN MATERIALS COMPANY,Materials,2026-04-14,93.8,95.0,-1.2000000000000028
CRH,CRH PUBLIC LIMITED COMPANY,Materials,2026-04-14,86.3,95.0,-8.700000000000003
STLD,"STEEL DYNAMICS, INC.",Materials,2026-04-14,86.3,93.1,-6.799999999999997
MLM,"MARTIN MARIETTA MATERIALS, INC.",Materials,2026-04-14,84.7,87.9,-3.200000000000003
ALB,ALBEMARLE ,Materials,2026-04-14,78.4,77.2,1.2000000000000028
FCX,FREEPORT-MCMORAN INC.,Materials,2026-04-14,74.4,76.4,-2.0
DOW,DOW INC.,Materials,2026-04-14,70.4,72.4,-2.0
SHW,THE SHERWIN-WILLIAMS COMPANY,Materials,2026-04-14,68.1,72.8,-4.700000000000003
APD,"AIR PRODUCTS AND CHEMICALS, INC.",Materials,2026-04-14,67.7,76.0,-8.299999999999997
IFF,INTERNATIONAL FLAVORS & FRAGRANCES INC.,Materials,2026-04-14,65.3,63.3,2.0
SW,SMURFIT WESTROCK PUBLIC LIMITED COMPANY,Materials,2026-04-14,64.5,62.5,2.0
PPG,"PPG INDUSTRIES, INC.",Materials,2026-04-14,62.9,66.5,-3.6000000000000014
AMCR,AMCOR PLC,Materials,2026-04-14,59.9,59.3,0.6000000000000014
CTVA,"CORTEVA, INC.",Materials,2026-04-14,56.9,60.9,-4.0
LYB,LYONDELLBASELL INDUSTRIES NV,Materials,2026-04-14,53.0,57.7,-4.700000000000003
BALL,BALL ,Materials,2026-04-14,52.2,52.2,0.0
LIN,LINDE PUBLIC LIMITED COMPANY,Materials,2026-04-14,48.2,67.3,-19.099999999999994
IP,INTERNATIONAL PAPER COMPANY,Materials,2026-04-14,46.2,48.2,-2.0
AVY,AVERY DENNISON ,Materials,2026-04-14,45.0,51.8,-6.799999999999997
NEM,NEWMONT ,Materials,2026-04-14,44.6,38.1,6.5
ECL,ECOLAB INC.,Materials,2026-04-14,41.1,43.8,-2.6999999999999957
PKG,PACKAGING  OF AMERICA,Materials,2026-04-14,39.5,41.5,-2.0
DD,"DUPONT DE NEMOURS, INC.",Materials,2026-04-14,37.1,48.6,-11.5
CF,"CF INDUSTRIES HOLDINGS, INC.",Materials,2026-04-14,34.3,27.2,7.099999999999998
MOS,THE MOSAIC COMPANY,Materials,2026-04-14,20.4,14.9,5.499999999999998
INVH,INVITATION HOMES INC.,Real Estate,2026-04-14,98.2,97.4,0.7999999999999972
HST,"HOST HOTELS & RESORTS, INC.",Real Estate,2026-04-14,93.8,89.5,4.299999999999997
EQIX,"EQUINIX, INC.",Real Estate,2026-04-14,93.8,97.4,-3.6000000000000085
SBAC,SBA COMMUNICATIONS ,Real Estate,2026-04-14,89.5,90.3,-0.7999999999999972
SPG,"SIMON PROPERTY GROUP, INC.",Real Estate,2026-04-14,86.3,87.9,-1.6000000000000085
CBRE,"CBRE GROUP, INC.",Real Estate,2026-04-14,86.3,87.5,-1.2000000000000028
BXP,"BOSTON PROPERTIES, INC.",Real Estate,2026-04-14,83.1,77.6,5.5
DLR,"DIGITAL REALTY TRUST, INC.",Real Estate,2026-04-14,82.7,79.6,3.1000000000000085
WY,WEYERHAEUSER COMPANY,Real Estate,2026-04-14,81.9,83.5,-1.5999999999999943
AVB,"AVALONBAY COMMUNITIES, INC.",Real Estate,2026-04-14,80.4,69.6,10.800000000000011
REG,REGENCY CENTERS ,Real Estate,2026-04-14,80.4,77.6,2.8000000000000114
EQR,EQUITY RESIDENTIAL,Real Estate,2026-04-14,80.4,72.4,8.0
FRT,FEDERAL REALTY INVESTMENT TRUST,Real Estate,2026-04-14,78.8,82.3,-3.5
PSA,PUBLIC STORAGE.,Real Estate,2026-04-14,74.0,55.4,18.6
CPT,CAMDEN PROPERTY TRUST,Real Estate,2026-04-14,71.4,65.3,6.1000000000000085
ESS,"ESSEX PROPERTY TRUST, INC.",Real Estate,2026-04-14,70.8,53.0,17.799999999999997
MAA,"MID-AMERICA APARTMENT COMMUNITIES, INC.",Real Estate,2026-04-14,66.1,62.1,3.999999999999993
KIM,KIMCO REALTY .,Real Estate,2026-04-14,60.9,57.3,3.6000000000000014
IRM,IRON MOUNTAIN INC.,Real Estate,2026-04-14,60.9,57.7,3.1999999999999957
PLD,"PROLOGIS, INC.",Real Estate,2026-04-14,60.5,67.5,-7.0
EXR,EXTRA SPACE STORAGE INC.,Real Estate,2026-04-14,58.9,43.7,15.199999999999996
UDR,"UDR, INC.",Real Estate,2026-04-14,53.2,45.8,7.400000000000006
VICI,VICI PROPERTIES INC.,Real Estate,2026-04-14,52.8,56.5,-3.700000000000003
CCI,CROWN CASTLE INC.,Real Estate,2026-04-14,52.2,59.3,-7.099999999999994
ARE,"ALEXANDRIA REAL ESTATE EQUITIES, INC.",Real Estate,2026-04-14,48.2,33.7,14.5
DOC,"HEALTHDOC PROPERTIES, INC.",Real Estate,2026-04-14,43.1,42.3,0.8000000000000043
AMT,AMERICAN TOWER ,Real Estate,2026-04-14,35.5,51.0,-15.5
WELL,WELLTOWER INC.,Real Estate,2026-04-14,35.5,30.0,5.5
O,REALTY INCOME ,Real Estate,2026-04-14,24.8,24.4,0.40000000000000213
VTR,"VENTAS, INC.",Real Estate,2026-04-14,20.8,22.4,-1.5999999999999979
CSGP,"COSTAR GROUP, INC.",Real Estate,2026-04-14,10.5,7.7,2.8
XLF,SEL SECTOR:FINL S SPDR,Sector & Style ETFs,2026-04-14,84.3,87.1,-2.799999999999997
IWM,ISHARES:RUSS 2000 ETF,Sector & Style ETFs,2026-04-14,84.3,81.7,2.5999999999999943
MTUM,ISHARES:MSCI USA MOM FCT,Sector & Style ETFs,2026-04-14,84.3,83.9,0.3999999999999915
MDY,SPDR S&P MIDCAP 400 ETF,Sector & Style ETFs,2026-04-14,82.7,86.3,-3.5999999999999943
SMH,VANECK:SEMICONDUCTOR,Sector & Style ETFs,2026-04-14,72.8,72.4,0.3999999999999915
XLRE,SEL SECTOR:RL EST SPDR,Sector & Style ETFs,2026-04-14,72.4,70.8,1.6000000000000085
XLB,SEL SECTOR:MATRLS SPDR,Sector & Style ETFs,2026-04-14,68.8,71.2,-2.4000000000000057
IWD,ISHARES:RUSS 1000 VL ETF,Sector & Style ETFs,2026-04-14,68.8,75.0,-6.200000000000003
SPHB,INVESCO S&P500 HI BE,Sector & Style ETFs,2026-04-14,67.3,66.9,0.3999999999999915
XLK,SEL SECTOR:TECH SPDR,Sector & Style ETFs,2026-04-14,66.5,66.5,0.0
QQQ,INVESCO QQQ TRUST 1,Sector & Style ETFs,2026-04-14,64.9,61.3,3.6000000000000085
XLY,SEL SECTOR:C DSC SPDR,Sector & Style ETFs,2026-04-14,63.7,59.7,4.0
IWF,ISHARES:RUSS 1000 GR ETF,Sector & Style ETFs,2026-04-14,60.9,56.2,4.699999999999996
DIA,SPDR DOW JONES INDUS AVG,Sector & Style ETFs,2026-04-14,60.5,61.3,-0.7999999999999972
SPY,SPDR S&P 500 ETF,Sector & Style ETFs,2026-04-14,60.1,60.1,0.0
QUAL,ISHARES:MSCI USA QF,Sector & Style ETFs,2026-04-14,58.3,58.1,0.19999999999999574
XLI,SEL SECTOR:INDUST SPDR,Sector & Style ETFs,2026-04-14,57.7,59.3,-1.5999999999999943
OEF,ISHARES:S&P 100,Sector & Style ETFs,2026-04-14,56.9,54.6,2.299999999999997
RSP,INVESCO S&P500 EWGHT,Sector & Style ETFs,2026-04-14,55.2,61.3,-6.099999999999994
XLC,SEL SECTOR:COMM SVC SPDR,Sector & Style ETFs,2026-04-14,45.0,41.9,3.1000000000000014
POWA,INVESCO BLOOMBERG PRICING POWER,Sector & Style ETFs,2026-04-14,43.5,48.6,-5.100000000000001
XLV,SEL SECTOR:H CARE SPDR,Sector & Style ETFs,2026-04-14,28.4,31.5,-3.1000000000000014
XLU,SEL SECTOR:UTIL SPDR,Sector & Style ETFs,2026-04-14,27.2,31.5,-4.300000000000001
SDY,SPDR S&P DIVIDEND,Sector & Style ETFs,2026-04-14,23.8,29.6,-5.800000000000001
SPLV,INVESCO S&P500 LOWVL,Sector & Style ETFs,2026-04-14,20.0,30.4,-10.399999999999999
XLP,SEL SECTOR:C STP SPDR,Sector & Style ETFs,2026-04-14,16.1,19.2,-3.099999999999998
XLE,SEL SECTOR:ENERGY SPDR,Sector & Style ETFs,2026-04-14,13.3,27.6,-14.3
AES,THE AES ,Utilities,2026-04-14,81.2,83.1,-1.8999999999999915
NRG,"NRG ENERGY, INC.",Utilities,2026-04-14,78.0,77.6,0.4000000000000057
ETR,ENTERGY ,Utilities,2026-04-14,73.2,74.8,-1.5999999999999943
PPL,PPL ,Utilities,2026-04-14,62.9,65.7,-2.8000000000000043
CMS,CMS ENERGY ,Utilities,2026-04-14,55.8,56.9,-1.1000000000000014
VST,VISTRA CORP.,Utilities,2026-04-14,52.6,48.0,4.600000000000001
PNW,PINNACLE WEST CAPITAL ,Utilities,2026-04-14,44.2,45.8,-1.5999999999999943
D,"DOMINION ENERGY, INC.",Utilities,2026-04-14,43.5,36.9,6.600000000000001
DTE,DTE ENERGY COMPANY,Utilities,2026-04-14,42.3,38.7,3.5999999999999943
AEP,"AMERICAN ELECTRIC POWER COMPANY, INC.",Utilities,2026-04-14,42.3,41.1,1.1999999999999957
ATO,ATMOS ENERGY ,Utilities,2026-04-14,41.5,34.7,6.799999999999997
SRE,SEMPRA,Utilities,2026-04-14,36.7,43.5,-6.799999999999997
AEE,AMEREN ,Utilities,2026-04-14,36.1,43.8,-7.699999999999996
LNT,ALLIANT ENERGY ,Utilities,2026-04-14,34.3,41.1,-6.800000000000004
WEC,"WEC ENERGY GROUP, INC.",Utilities,2026-04-14,34.3,38.3,-4.0
NI,NISOURCE INC.,Utilities,2026-04-14,33.5,35.9,-2.3999999999999986
CEG,CONSTELLATION ENERGY,Utilities,2026-04-14,33.1,31.9,1.2000000000000028
EXC,EXELON ,Utilities,2026-04-14,30.0,28.4,1.6000000000000014
EVRG,"EVERGY, INC.",Utilities,2026-04-14,28.8,38.7,-9.900000000000002
EIX,EDISON INTERNATIONAL,Utilities,2026-04-14,27.4,41.1,-13.700000000000003
FE,FIRSTENERGY CORP.,Utilities,2026-04-14,26.8,35.1,-8.3
NEE,"NEXTERA ENERGY, INC.",Utilities,2026-04-14,26.4,33.5,-7.100000000000001
PCG,PG&E ,Utilities,2026-04-14,26.0,35.1,-9.100000000000001
XEL,XCEL ENERGY INC.,Utilities,2026-04-14,26.0,30.0,-4.0
PEG,PUBLIC SERVICE ENTERPRISE GROUP INC.,Utilities,2026-04-14,22.8,26.0,-3.1999999999999993
ED,"CONSOLIDATED EDISON, INC.",Utilities,2026-04-14,20.4,26.2,-5.800000000000001
SO,THE SOUTHERN COMPANY,Utilities,2026-04-14,19.6,26.2,-6.599999999999998
DUK,DUKE ENERGY ,Utilities,2026-04-14,19.2,26.0,-6.800000000000001
CNP,"CENTERPOINT ENERGY, INC.",Utilities,2026-04-14,18.1,18.1,0.0
AWK,"AMERICAN WATER WORKS COMPANY, INC.",Utilities,2026-04-14,14.9,16.9,-1.9999999999999982
ES,EVERSOURCE ENERGY,Utilities,2026-04-14,8.5,6.2,2.3
VXN,CBOE NASDAQ MKT VOL NDX,Volatility,2026-04-14,21.2,12.9,8.299999999999999
VIX,CBOE MKT VOLATILITY IDX,Volatility,2026-04-14,18.1,10.9,7.200000000000001
FVX,5 YR TSY YLD NDX,Yields,2026-04-14,64.5,61.3,3.200000000000003
TNX,10 Y TSY YLD NDX,Yields,2026-04-14,57.9,51.4,6.5
TYX,30 Y TSY YLD NDX,Yields,2026-04-14,44.6,38.7,5.899999999999999
