Ticker,Ticker_name,Exposure,Date,qtd_pct_change
AWK,"AMERICAN WATER WORKS COMPANY, INC.",Utilities,2026-02-11,-0.0522
CEG,CONSTELLATION ENERGY,Utilities,2026-02-11,-0.2163
CMS,CMS ENERGY ,Utilities,2026-02-11,0.0656
CNP,"CENTERPOINT ENERGY, INC.",Utilities,2026-02-11,0.0707
D,"DOMINION ENERGY, INC.",Utilities,2026-02-11,0.1034
DTE,DTE ENERGY COMPANY,Utilities,2026-02-11,0.0832
DUK,DUKE ENERGY ,Utilities,2026-02-11,0.0682
ED,"CONSOLIDATED EDISON, INC.",Utilities,2026-02-11,0.1062
EIX,EDISON INTERNATIONAL,Utilities,2026-02-11,0.1173
ES,EVERSOURCE ENERGY,Utilities,2026-02-11,0.0429
ETR,ENTERGY ,Utilities,2026-02-11,0.0841
EVRG,"EVERGY, INC.",Utilities,2026-02-11,0.0941
EXC,EXELON ,Utilities,2026-02-11,0.0197
FE,FIRSTENERGY CORP.,Utilities,2026-02-11,0.0706
LNT,ALLIANT ENERGY ,Utilities,2026-02-11,0.0495
NEE,"NEXTERA ENERGY, INC.",Utilities,2026-02-11,0.138
NI,NISOURCE INC.,Utilities,2026-02-11,0.0694
NRG,"NRG ENERGY, INC.",Utilities,2026-02-11,0.0087
PCG,PG&E ,Utilities,2026-02-11,0.0641
PEG,PUBLIC SERVICE ENTERPRISE GROUP INC.,Utilities,2026-02-11,0.0479
PNW,PINNACLE WEST CAPITAL ,Utilities,2026-02-11,0.0825
PPL,PPL ,Utilities,2026-02-11,0.028
SO,THE SOUTHERN COMPANY,Utilities,2026-02-11,0.042
SRE,SEMPRA,Utilities,2026-02-11,0.0327
VST,VISTRA CORP.,Utilities,2026-02-11,-0.0073
WEC,"WEC ENERGY GROUP, INC.",Utilities,2026-02-11,0.0727
XEL,XCEL ENERGY INC.,Utilities,2026-02-11,0.055
FVX,5 YR TSY YLD NDX,Yields,2026-02-11,0.0048
TNX,10 Y TSY YLD NDX,Yields,2026-02-11,0.0017
TYX,30 Y TSY YLD NDX,Yields,2026-02-11,-0.0062
ASC,ARDMORE SHIPPING ,,2026-02-11,0.2823
BTC=F,BITCOIN FUTURES,,2026-02-11,-0.2347
BTI,BRITISH AMERICAN TOBACCO P.L.C.,,2026-02-11,0.0655
BTU,PEABODY ENERGY ,,2026-02-11,0.238
CALM,"CAL-MAINE FOODS, INC.",,2026-02-11,0.0454
CANE,TEUCRIUM:SUGAR,,2026-02-11,-0.0748
CCJ,CAMECO ,,2026-02-11,0.3027
CMBT,CMB.TECH NV,,2026-02-11,0.343
CMRE,COSTAMARE INC.,,2026-02-11,0.0595
CNR,"CORE NATURAL RESOURCES, INC.",,2026-02-11,0.047
COMT,ISHARES:GSCI COMM DYN RS,,2026-02-11,0.094
CORN,TEUCRIUM:CORN,,2026-02-11,-0.0158
CPER,UNITED STATES COPPER IDX,,2026-02-11,0.0526
CRESY,CRESUD INC.,,2026-02-11,0.0024
DBA,INVESCO DB MS AGRI,,2026-02-11,0.0118
DBB,INVESCO DB MS BMTL,,2026-02-11,0.0532
DBC,INVESCO DB CM IDX,,2026-02-11,0.0899
DHT,"DHT HOLDINGS, INC.",,2026-02-11,0.2678
DIA,SPDR DOW JONES INDUS AVG,,2026-02-11,0.0432
DJI,DOW JONES INDUSTRIAL AVG INDEX,,2026-02-11,0.0428
EC,ECOPETROL SA,,2026-02-11,0.2196
ECH,ISHARES:MSCI CHILE,,2026-02-11,0.1225
EDEN,ISHARES:MSCI DENMARK,,2026-02-11,0.022
EFNL,ISHARES:MSCI FINLAND,,2026-02-11,0.0715
EIDO,ISHARES:MSCI INDONESIA,,2026-02-11,-0.0326
EIRL,ISHARES:MSCI IRELAND,,2026-02-11,0.0207
EIS,ISHARES:MSCI ISRAEL,,2026-02-11,0.1201
ENZL,ISHARES:MSCI NEW ZLND,,2026-02-11,0.0581
EPHE,ISHARES:MSCI PHILIPPINES,,2026-02-11,0.0935
EPOL,ISHARES:MSCI POLAND,,2026-02-11,0.0909
EPU,ISHARES:MSCI PERU,,2026-02-11,0.2446
ES=F,E-MINI S&P 500 FUTURES,,2026-02-11,0.0088
EWA,ISHARES:MSCI AUSTRALIA,,2026-02-11,0.1187
EWC,ISHARES:MSCI CANADA,,2026-02-11,0.0491
EWD,ISHARES:MSCI SWEDEN,,2026-02-11,0.1083
EWG,ISHARES:MSCI GERMANY,,2026-02-11,0.0365
EWH,ISHARES:MSCI HONG KONG,,2026-02-11,0.12
EWI,ISHARES:MSCI ITALY,,2026-02-11,0.0488
EWJ,ISHARES:MSCI JAPAN,,2026-02-11,0.1639
EWK,ISHARES:MSCI BELGIUM,,2026-02-11,0.1198
EWL,ISHARES:MSCI SWITZERLAND,,2026-02-11,0.0547
EWM,ISHARES:MSCI MALAYSIA,,2026-02-11,0.0958
EWN,ISHARES:MSCI NETHERLANDS,,2026-02-11,0.1057
EWO,ISHARES:MSCI AUSTRIA,,2026-02-11,0.106
EWP,ISHARES:MSCI SPAIN,,2026-02-11,0.0549
EWQ,ISHARES:MSCI FRANCE,,2026-02-11,0.0465
EWS,ISHARES:MSCI SINGAPORE,,2026-02-11,0.0534
EWT,ISHARES:MSCI TAIWAN,,2026-02-11,0.1546
EWU,ISHARES:MSCI UK,,2026-02-11,0.0784
EWW,ISHARES:MSCI MEXICO,,2026-02-11,0.164
EWY,ISHARES:MSCI S KOREA,,2026-02-11,0.3433
EWZ,ISHARES:MSCI BRAZIL,,2026-02-11,0.2326
FRO,FRONTLINE PLC,,2026-02-11,0.3804
FTI,TECHNIPFMC PLC,,2026-02-11,0.3873
FXA,INVESCO:AU DOLLAR,,2026-02-11,0.0675
FXB,INVESCO:GBP STERLING,,2026-02-11,0.0093
FXC,INVESCO:CANADIAN DOLLAR,,2026-02-11,0.0112
FXE,INVESCO:EURO,,2026-02-11,0.0102
FXY,INVESCO:JAPANESE YEN,,2026-02-11,0.0228
GDX,VANECK:GOLD MINERS,,2026-02-11,0.2355
GDXJ,VANECK:JR GOLD MINERS,,2026-02-11,0.2407
GEOS,GEOSPACE TECHNOLOGIES ,,2026-02-11,-0.4293
GGB,GERDAU SA,,2026-02-11,0.1789
GLATF,GLOBAL ATOMIC ,,2026-02-11,-0.0556
GNK,GENCO SHIPPING & TRADING LIMITED,,2026-02-11,0.2018
GREK,GLBL X MSCI GREECE,,2026-02-11,0.1203
HLX,"HELIX ENERGY SOLUTIONS GROUP, INC.",,2026-02-11,0.4115
HYD,VANECK:HIGH YIELD MUNI,,2026-02-11,-0.0018
ICL,ICL GROUP LTD,,2026-02-11,0.007
INDA,ISHARES:MSCI INDIA,,2026-02-11,-0.0096
IWD,ISHARES:RUSS 1000 VL ETF,,2026-02-11,0.0689
IWF,ISHARES:RUSS 1000 GR ETF,,2026-02-11,-0.0325
IWM,ISHARES:RUSS 2000 ETF,,2026-02-11,0.0763
JNK,SPDR BBG HIGH YIELD BD,,2026-02-11,0.0028
MCHI,ISHARES:MSCI CHINA,,2026-02-11,0.031
MDY,SPDR S&P MIDCAP 400 ETF,,2026-02-11,0.0836
MP,MP MATERIALS CORP,,2026-02-11,0.1991
MTUM,ISHARES:MSCI USA MOM FCT,,2026-02-11,0.0193
MUB,ISHARES:NATL MUNI BOND,,2026-02-11,0.0067
NDX,NASDAQ 100 INDEX,,2026-02-11,-0.0019
NORW,GLBL X MSCI NORWAY ETF,,2026-02-11,0.1525
NOV,NOV INC.,,2026-02-11,0.2457
NQ=F,NASDAQ 100 FUTURES,,2026-02-11,-0.0084
OEF,ISHARES:S&P 100,,2026-02-11,-0.0062
PAM,PAMPA ENERGIA SA,,2026-02-11,-0.0302
PBR,BRAZILIAN PETROLEUM  - PETROBRAS,,2026-02-11,0.3359
PFF,ISHARES:PREF AND INC SEC,,2026-02-11,0.02
POWA,INVESCO BLOOMBERG PRICING POWER,,2026-02-11,0.0364
PPLT,ABRDN:PHYSICAL PLATINUM,,2026-02-11,0.0427
QAT,ISHARES:MSCI QATAR,,2026-02-11,0.0696
QQQ,INVESCO QQQ TRUST 1,,2026-02-11,-0.002
QUAL,ISHARES:MSCI USA QF,,2026-02-11,0.026
RIG,TRANSOCEAN LTD,,2026-02-11,0.4528
ROKU,"ROKU, INC.",,2026-02-11,-0.1899
RSP,INVESCO S&P500 EWGHT,,2026-02-11,0.0621
RUT,RUSSELL 2000 INDEX,,2026-02-11,0.0756
SBLK,STAR BULK CARRIERS CORP.,,2026-02-11,0.2471
SCHP,SCHWAB STR:US TIPS,,2026-02-11,0.0087
SD,"SANDRIDGE ENERGY, INC.",,2026-02-11,0.1781
SDY,SPDR S&P DIVIDEND,,2026-02-11,0.1135
SILJ,ETFMG PRIME JR SILVR MNR,,2026-02-11,0.2718
SLV,ISHARES:SILVER TRUST,,2026-02-11,0.1885
SM,SM ENERGY COMPANY,,2026-02-11,0.1711
SMH,VANECK:SEMICONDUCTOR,,2026-02-11,0.1518
SOYB,TEUCRIUM:SOYBEAN,,2026-02-11,0.0636
SPHB,INVESCO S&P500 HI BE,,2026-02-11,0.0672
SPLV,INVESCO S&P500 LOWVL,,2026-02-11,0.0556
SPX,S&P 500 INDEX,,2026-02-11,0.014
SPY,SPDR S&P 500 ETF,,2026-02-11,0.0147
STLA,STELLANTIS NV,,2026-02-11,-0.3003
STNG,SCORPIO TANKERS INC.,,2026-02-11,0.375
TAGS,TEUCRIUM:AGRICULTURAL,,2026-02-11,0.0031
TDW,TIDEWATER INC.,,2026-02-11,0.4088
TECK,TECK RESOURCES LIMITED,,2026-02-11,0.2608
THD,ISHARES:MSCI THAI,,2026-02-11,0.1619
TS,TENARIS SA,,2026-02-11,0.2653
TUR,ISHARES:MSCI TURKEY,,2026-02-11,0.1973
URA,GLBL X URANIUM ETF,,2026-02-11,0.257
URNM,SPROTT URANIUM MINERS,,2026-02-11,0.3135
UUP,INVESCO DB USD IDX BL,,2026-02-11,-0.0074
VAL,VALARIS LIMITED,,2026-02-11,0.7544
VIX,CBOE MKT VOLATILITY IDX,,2026-02-11,0.1806
VNM,VANECK:VIETNAM,,2026-02-11,-0.0194
VXN,CBOE NASDAQ MKT VOL NDX,,2026-02-11,0.1892
WEAT,TEUCRIUM:WHEAT,,2026-02-11,0.0456
XES,SPDR S&P OIL&GAS E&S,,2026-02-11,0.3328
XLB,SEL SECTOR:MATRLS SPDR,,2026-02-11,0.1824
XLC,SEL SECTOR:COMM SVC SPDR,,2026-02-11,-0.0083
XLE,SEL SECTOR:ENERGY SPDR,,2026-02-11,0.2297
XLF,SEL SECTOR:FINL S SPDR,,2026-02-11,-0.0371
XLI,SEL SECTOR:INDUST SPDR,,2026-02-11,0.1271
XLK,SEL SECTOR:TECH SPDR,,2026-02-11,-0.0069
XLP,SEL SECTOR:C STP SPDR,,2026-02-11,0.138
XLRE,SEL SECTOR:RL EST SPDR,,2026-02-11,0.0607
XLU,SEL SECTOR:UTIL SPDR,,2026-02-11,0.0445
XLV,SEL SECTOR:H CARE SPDR,,2026-02-11,0.0094
XLY,SEL SECTOR:C DSC SPDR,,2026-02-11,-0.0138
XOP,SPDR S&P OIL&GAS EXP,,2026-02-11,0.1806
